"","x"
"1",2.60163156727613e-06
"2",2.82954421148579e-06
"3",2.2536033838825e-06
"4",2.55781319130076e-06
"5",1.96605733332281e-06
"6",1.80876967106232e-06
"7",3.2807501612372e-06
"8",2.774554392363e-06
"9",2.69475197810564e-06
"10",2.47512911114212e-06
"11",3.05294025658032e-06
"12",2.26945789823892e-06
"13",2.03068362536396e-06
"14",2.38950683071899e-06
"15",2.21547782895055e-06
"16",1.91196200935594e-06
"17",2.45148198267643e-06
"18",2.40299561689969e-06
"19",2.17332529150232e-06
"20",3.28667930720601e-06
"21",2.43462655154195e-06
"22",2.31089059824888e-06
"23",2.42056019111966e-06
"24",2.44085160951591e-06
"25",2.27600391861482e-06
"26",2.38033672737102e-06
"27",2.8168917829426e-06
"28",2.50826946501172e-06
"29",2.30605442030886e-06
"30",2.23750228433421e-06
"31",2.54545204800523e-06
"32",2.96956798059274e-06
"33",2.12487722752032e-06
"34",2.35571277632094e-06
"35",2.30954945818245e-06
"36",2.36146683755614e-06
"37",2.75840122846243e-06
"38",2.57827194525651e-06
"39",2.43572151330526e-06
"40",2.25958418823602e-06
"41",2.70538865681069e-06
"42",2.82818890867548e-06
"43",2.37536084854132e-06
"44",2.38295886648912e-06
"45",2.3833666081423e-06
"46",2.41603504463772e-06
"47",2.31224504101291e-06
"48",2.52287993023771e-06
"49",2.39458980797695e-06
"50",2.04474233664057e-06
"51",2.36238996933486e-06
"52",2.36566922404501e-06
"53",2.3455624054615e-06
"54",2.52414470962304e-06
"55",2.19473451745749e-06
"56",2.52896745281904e-06
"57",2.22470598467055e-06
"58",2.08097852688827e-06
"59",2.20376739457624e-06
"60",2.34539966297961e-06
"61",1.87061816801995e-06
"62",2.32707941963811e-06
"63",2.09109058126722e-06
"64",2.46152846914533e-06
"65",2.19246572023365e-06
"66",2.56285306593408e-06
"67",2.29240106057407e-06
"68",2.51823399041099e-06
"69",1.99633861122795e-06
"70",2.23737955588749e-06
"71",2.19361077854771e-06
"72",2.35102142086882e-06
"73",2.109540741172e-06
"74",2.45783348680722e-06
"75",2.46296931416926e-06
"76",2.31612432164816e-06
"77",2.26815432615477e-06
"78",2.07305939086676e-06
"79",2.0407082416424e-06
"80",1.99693333530674e-06
"81",2.22384964874728e-06
"82",2.28078057411757e-06
"83",2.18257789586451e-06
"84",2.19318110642669e-06
"85",2.16790992354865e-06
"86",2.53086648723739e-06
"87",2.05916552490239e-06
"88",2.18772595081751e-06
"89",2.1618678225971e-06
"90",2.49465177194812e-06
"91",2.28345476131018e-06
"92",2.10685954114539e-06
"93",2.28020088577805e-06
"94",2.41767149383099e-06
"95",2.15756418496952e-06
"96",2.24414438978526e-06
"97",2.08177557321595e-06
"98",2.2061307313881e-06
"99",2.19246112717683e-06
"100",2.05724017741489e-06
"101",2.14705387937895e-06
"102",1.90321009030479e-06
"103",2.02878388353705e-06
"104",1.9764039416274e-06
"105",2.06347686858782e-06
"106",2.10466097206107e-06
"107",2.03388490142668e-06
"108",2.11642990677201e-06
"109",2.17667350172234e-06
"110",1.86567551042276e-06
"111",2.05685696623595e-06
"112",2.03657291232276e-06
"113",2.13441214189267e-06
"114",2.2367919436231e-06
"115",1.9827442390762e-06
"116",1.95349947736324e-06
"117",2.17914611557063e-06
"118",2.17862685156528e-06
"119",2.1436670001936e-06
"120",1.93025095329522e-06
"121",2.01348639803523e-06
"122",1.9518655349421e-06
"123",2.08056087495767e-06
"124",2.11422987908606e-06
"125",1.85136848568365e-06
"126",1.85606918354294e-06
"127",1.95280750426097e-06
"128",2.08253840893612e-06
"129",1.94872861614301e-06
"130",1.91408729981234e-06
"131",2.06999702052699e-06
"132",1.72584201431488e-06
"133",1.96408584253193e-06
"134",1.85525467747992e-06
"135",1.97251051366278e-06
"136",1.88135082275913e-06
"137",1.91773937152815e-06
"138",1.83719699260419e-06
"139",1.96443269146766e-06
"140",1.99037392443836e-06
"141",1.93593164225469e-06
"142",2.02699644877397e-06
"143",1.81340202696407e-06
"144",1.92240810760624e-06
"145",1.68621922664466e-06
"146",1.89773405716921e-06
"147",1.94442543119146e-06
"148",1.82283503978363e-06
"149",1.78411442748001e-06
"150",1.71698411314945e-06
"151",1.97700545883749e-06
"152",1.87944320110193e-06
"153",1.87253493835163e-06
"154",1.90464719287877e-06
"155",1.9428128708534e-06
"156",1.81721367973146e-06
"157",1.79788432340507e-06
"158",1.61888636853974e-06
"159",1.89068350090938e-06
"160",1.82161865632831e-06
"161",1.74546633692234e-06
"162",1.77804575008145e-06
"163",1.77812911372106e-06
"164",1.60749408035975e-06
"165",1.7582979912763e-06
"166",1.76246390594368e-06
"167",1.76072665158842e-06
"168",1.76575272534801e-06
"169",1.75199882905649e-06
"170",1.6595634282699e-06
"171",1.80480985773138e-06
"172",1.72335985377355e-06
"173",1.73303176243894e-06
"174",1.7552662778597e-06
"175",1.72172132377672e-06
"176",1.79707435639014e-06
"177",1.62069089114996e-06
"178",1.70607219491043e-06
"179",1.6484535140925e-06
"180",1.77781726218478e-06
"181",1.66146553802313e-06
"182",1.69377089196248e-06
"183",1.56313018801421e-06
"184",1.64147845873294e-06
"185",1.60998336181773e-06
"186",1.63945570289013e-06
"187",1.69466094806206e-06
"188",1.58990176228195e-06
"189",1.57709483977963e-06
"190",1.55331452228069e-06
"191",1.57280432949907e-06
"192",1.5620371241598e-06
"193",1.56480729503732e-06
"194",1.56847692941846e-06
"195",1.67588890121339e-06
"196",1.67970125718975e-06
"197",1.5790917095675e-06
"198",1.55262037746488e-06
"199",1.63837165976371e-06
"200",1.50000785319314e-06
"201",1.63210917649328e-06
"202",1.56460479575409e-06
"203",1.56337326591518e-06
"204",1.50495926924555e-06
"205",1.57159847607927e-06
"206",1.62235906000867e-06
"207",1.51177290151509e-06
"208",1.53004740612405e-06
"209",1.49229619687671e-06
"210",1.55996651653033e-06
"211",1.56815618312353e-06
"212",1.47303038441395e-06
"213",1.52154374445131e-06
"214",1.56520899579553e-06
"215",1.51343759944607e-06
"216",1.50512171286467e-06
"217",1.50489469975806e-06
"218",1.41766225603103e-06
"219",1.53740194701353e-06
"220",1.51515709023183e-06
"221",1.54423580512426e-06
"222",1.48029826561017e-06
"223",1.52298902945975e-06
"224",1.58030787456907e-06
"225",1.52131212117152e-06
"226",1.47466466786493e-06
"227",1.43383336903698e-06
"228",1.34397228651959e-06
"229",1.4364917075402e-06
"230",1.45857355655255e-06
"231",1.51878490108635e-06
"232",1.41164878706047e-06
"233",1.45493084803139e-06
"234",1.38662820797266e-06
"235",1.36250434440227e-06
"236",1.43002608722721e-06
"237",1.41948507028991e-06
"238",1.43370083491402e-06
"239",1.50621572368385e-06
"240",1.48980539821447e-06
"241",1.41975587246925e-06
"242",1.45650117887021e-06
"243",1.2822012058782e-06
"244",1.38374921333961e-06
"245",1.47383811879258e-06
"246",1.3746587486016e-06
"247",1.35756604485973e-06
"248",1.44516695911992e-06
"249",1.45527849658411e-06
"250",1.39578537886588e-06
"251",1.40965869603788e-06
"252",1.37544793548394e-06
"253",1.39059428225349e-06
"254",1.43913439814665e-06
"255",1.38425125603174e-06
"256",1.27583348638963e-06
"257",1.3855785934563e-06
"258",1.33206506334747e-06
"259",1.38622897982405e-06
"260",1.37655100142418e-06
"261",1.31181486091492e-06
"262",1.37617476308825e-06
"263",1.27143723600511e-06
"264",1.33678105164493e-06
"265",1.34150389753922e-06
"266",1.3585049328757e-06
"267",1.4351526172783e-06
"268",1.31384536697812e-06
"269",1.31328298258519e-06
"270",1.29405811787625e-06
"271",1.34054069031323e-06
"272",1.29314049309354e-06
"273",1.2204302001113e-06
"274",1.23345079117694e-06
"275",1.24956090039632e-06
"276",1.24669823238775e-06
"277",1.22502646447934e-06
"278",1.28498279306533e-06
"279",1.2521462827943e-06
"280",1.33670842202253e-06
"281",1.31758464685219e-06
"282",1.20694654827687e-06
"283",1.38452066844466e-06
"284",1.27436617206325e-06
"285",1.23737592135848e-06
"286",1.30989788078677e-06
"287",1.2287471286777e-06
"288",1.24166967530833e-06
"289",1.28489332746268e-06
"290",1.24975067563391e-06
"291",1.28328341595788e-06
"292",1.21150048397232e-06
"293",1.20833325490903e-06
"294",1.24218674911831e-06
"295",1.28754711155665e-06
"296",1.24476155647893e-06
"297",1.19626499298541e-06
"298",1.20890218685571e-06
"299",1.28106137776968e-06
"300",1.16305999565188e-06
"301",1.2119582912078e-06
"302",1.18358567211665e-06
"303",1.27829794704985e-06
"304",1.13767757837276e-06
"305",1.23182337551534e-06
"306",1.22357488056071e-06
"307",1.2221241660231e-06
"308",1.15314605799464e-06
"309",1.15847912064139e-06
"310",1.24495507710042e-06
"311",1.20624516035622e-06
"312",1.10433923622346e-06
"313",1.20203162424614e-06
"314",1.17030332620591e-06
"315",1.17396465301413e-06
"316",1.16551045367153e-06
"317",1.22287713402811e-06
"318",1.11300638471912e-06
"319",1.17923118265654e-06
"320",1.11053192383927e-06
"321",1.12585065725048e-06
"322",1.13302271734594e-06
"323",1.1415575725892e-06
"324",1.12288121515345e-06
"325",1.13808617125044e-06
"326",1.13606675939287e-06
"327",1.10350114324411e-06
"328",1.12377043950855e-06
"329",1.13265101303918e-06
"330",1.12620976120817e-06
"331",1.15828595742596e-06
"332",1.14659613902922e-06
"333",1.07792223355141e-06
"334",1.10047239924863e-06
"335",1.0913018056339e-06
"336",1.15154864507194e-06
"337",1.09390544358918e-06
"338",1.11490554574355e-06
"339",1.11097632865062e-06
"340",1.08150273016612e-06
"341",1.13720968185761e-06
"342",1.08967305820679e-06
"343",1.11390892337218e-06
"344",1.11287777045174e-06
"345",1.06582229820289e-06
"346",1.05415489800583e-06
"347",1.13926682824838e-06
"348",1.0922403507594e-06
"349",1.12405972432139e-06
"350",1.04091308445307e-06
"351",1.07803863819996e-06
"352",1.04166111379871e-06
"353",1.07528418479706e-06
"354",1.06845893780207e-06
"355",1.11726624878095e-06
"356",1.05364032289771e-06
"357",1.12171322016005e-06
"358",1.09744196889199e-06
"359",1.11107397508545e-06
"360",1.04042078957779e-06
"361",1.0847180499643e-06
"362",1.08112798535725e-06
"363",1.07324238829545e-06
"364",1.08072018709905e-06
"365",1.0571733535003e-06
"366",1.05931696962595e-06
"367",1.01715228502337e-06
"368",1.05904185337356e-06
