"","x"
"1",2.96637306425095e-06
"2",2.22917820932095e-06
"3",1.61455413952872e-06
"4",3.083913124852e-06
"5",2.06275915400731e-06
"6",1.91759702264751e-06
"7",2.73632205849104e-06
"8",2.8078589788318e-06
"9",3.40065248909081e-06
"10",2.48839579354413e-06
"11",2.59044212125195e-06
"12",2.10544998770672e-06
"13",2.36553660888113e-06
"14",2.3890298921689e-06
"15",2.55109293209759e-06
"16",2.52604699801623e-06
"17",1.84610836260583e-06
"18",2.09524216021945e-06
"19",2.30532078564901e-06
"20",2.51790825634191e-06
"21",2.70736882189608e-06
"22",2.16476623986431e-06
"23",2.51344533187649e-06
"24",2.33026553372122e-06
"25",2.18425528360514e-06
"26",1.95710750999962e-06
"27",2.21136493719609e-06
"28",2.24036926585709e-06
"29",2.2519619810556e-06
"30",2.3898804551956e-06
"31",2.33779479946457e-06
"32",2.41372672030168e-06
"33",2.15051949818392e-06
"34",2.68581067687188e-06
"35",2.58064752020416e-06
"36",2.55062628311596e-06
"37",2.15670433902575e-06
"38",2.81320358567808e-06
"39",2.44973016527046e-06
"40",2.34573303264539e-06
"41",2.45149458379991e-06
"42",2.41100515821936e-06
"43",2.05889703941428e-06
"44",2.10360782384089e-06
"45",2.32783515780364e-06
"46",2.37133702203463e-06
"47",1.97673534232212e-06
"48",1.97006148454918e-06
"49",2.5741100258764e-06
"50",2.17088271604202e-06
"51",2.1729634355888e-06
"52",2.05935637288173e-06
"53",2.20133152008706e-06
"54",2.21481751902587e-06
"55",2.41736244727081e-06
"56",2.33534664495226e-06
"57",2.57798293590337e-06
"58",2.18284243793684e-06
"59",2.20903966868279e-06
"60",2.28592548016742e-06
"61",2.56892612800777e-06
"62",2.4490345517811e-06
"63",2.40605766201023e-06
"64",2.07523607962743e-06
"65",2.42423517817916e-06
"66",2.26747447053033e-06
"67",2.00386155777483e-06
"68",2.29795548857907e-06
"69",2.20858049515809e-06
"70",2.18001225177809e-06
"71",2.28145642425068e-06
"72",2.05771983474713e-06
"73",1.97029659904381e-06
"74",2.08349005889939e-06
"75",2.51788037831841e-06
"76",2.24883301979978e-06
"77",2.36578676583893e-06
"78",2.08999952237181e-06
"79",1.96831500067035e-06
"80",2.22317895679783e-06
"81",2.07797655869292e-06
"82",1.91212542150695e-06
"83",2.3578672501329e-06
"84",2.18528386502969e-06
"85",2.26362982719594e-06
"86",2.20582960112888e-06
"87",2.04654667321818e-06
"88",2.05758053173849e-06
"89",2.11845879252659e-06
"90",2.01135750931058e-06
"91",2.27011863907814e-06
"92",2.10044461416097e-06
"93",2.13635588405143e-06
"94",2.23026684097742e-06
"95",2.21564170302153e-06
"96",2.00968646764751e-06
"97",2.07032301135631e-06
"98",2.03743684850702e-06
"99",2.28117387811059e-06
"100",2.16480540533438e-06
"101",1.93715968793859e-06
"102",2.10953937473178e-06
"103",2.1132511073995e-06
"104",1.99234540536986e-06
"105",2.04122734640319e-06
"106",2.10945986476901e-06
"107",2.17860484684778e-06
"108",2.07858407529623e-06
"109",2.0460259539782e-06
"110",2.1040949854661e-06
"111",1.93892926714445e-06
"112",2.1441112026501e-06
"113",1.89964858309669e-06
"114",2.00429552486855e-06
"115",2.10144059742154e-06
"116",2.07443662548216e-06
"117",2.07950644522026e-06
"118",2.04600481795671e-06
"119",2.07088032001995e-06
"120",2.04757904345122e-06
"121",2.10277869286694e-06
"122",2.08717903041818e-06
"123",1.86456106332863e-06
"124",1.94787087195301e-06
"125",2.07328529210555e-06
"126",2.16460557796905e-06
"127",1.77618720908826e-06
"128",1.81963662613304e-06
"129",1.93726643251431e-06
"130",1.98077599420472e-06
"131",1.85268005336233e-06
"132",1.84479181795047e-06
"133",1.92329645385442e-06
"134",1.94353714653047e-06
"135",1.95423506380808e-06
"136",1.95018566512179e-06
"137",1.83191135914928e-06
"138",2.01387945073792e-06
"139",2.11639588431747e-06
"140",1.86832013364948e-06
"141",1.96350275894361e-06
"142",1.98262608720086e-06
"143",1.96828007140653e-06
"144",1.81156501982035e-06
"145",1.95307768622564e-06
"146",1.79191458815523e-06
"147",1.74633397749299e-06
"148",1.81892288804465e-06
"149",1.94442290447033e-06
"150",1.79798946783008e-06
"151",1.824316828104e-06
"152",1.82548902893898e-06
"153",1.89327589308752e-06
"154",1.71750847204543e-06
"155",1.68124394952528e-06
"156",1.91147612958315e-06
"157",1.99311355055524e-06
"158",1.78206831696507e-06
"159",1.7122545835186e-06
"160",1.79908888534701e-06
"161",1.75714008261234e-06
"162",1.77028295888996e-06
"163",1.87348125370344e-06
"164",1.72866066167727e-06
"165",1.70739094941926e-06
"166",1.69031221586046e-06
"167",1.83122037748356e-06
"168",1.77674772187065e-06
"169",1.66401450249049e-06
"170",1.77412855447725e-06
"171",1.78395684567751e-06
"172",1.72853708534022e-06
"173",1.7939934099139e-06
"174",1.73071017476855e-06
"175",1.85793214011591e-06
"176",1.61961055869258e-06
"177",1.70812435284678e-06
"178",1.54655095002499e-06
"179",1.68211059335481e-06
"180",1.65340952168354e-06
"181",1.68588727855369e-06
"182",1.60413739400558e-06
"183",1.67099007078777e-06
"184",1.81857884435073e-06
"185",1.67123804867893e-06
"186",1.76644374888997e-06
"187",1.70180233517216e-06
"188",1.60265847814884e-06
"189",1.55074265632934e-06
"190",1.62926855883531e-06
"191",1.67856199638902e-06
"192",1.63164757704518e-06
"193",1.67864701124129e-06
"194",1.67976740922231e-06
"195",1.59331253002147e-06
