"","x"
"1",2.17734391103305e-06
"2",1.71243708334438e-06
"3",1.79354589337736e-06
"4",2.37253072123924e-06
"5",1.32225755908252e-06
"6",2.37298697971923e-06
"7",2.45101437623731e-06
"8",2.59403247176744e-06
"9",2.32426670930875e-06
"10",2.26557685135329e-06
"11",2.48749597334376e-06
"12",2.90408263542291e-06
"13",2.30652454940626e-06
"14",2.16614421148081e-06
"15",2.17436882952778e-06
"16",2.07633534859648e-06
"17",2.12217784348267e-06
"18",2.69273222006932e-06
"19",2.94369479432884e-06
"20",2.32772685844603e-06
"21",2.93786136765055e-06
"22",2.68182097761727e-06
"23",2.09920504222478e-06
"24",2.72476098866182e-06
"25",2.75101341849805e-06
"26",2.15796048197295e-06
"27",2.0837174173994e-06
"28",2.47425432896786e-06
"29",2.28485085672558e-06
"30",2.53836035556445e-06
"31",2.14546596810373e-06
"32",2.94181264536953e-06
"33",2.52746743490155e-06
"34",1.9855685598324e-06
"35",2.58057305245969e-06
"36",2.41269779622598e-06
"37",2.61795924195655e-06
"38",2.23105367045253e-06
"39",2.22158348122795e-06
"40",2.03586717276936e-06
"41",2.21940784818215e-06
"42",2.76410913341876e-06
"43",2.163131799321e-06
"44",2.0770429399043e-06
"45",2.6463440397226e-06
"46",2.02774758681879e-06
"47",2.16688694427271e-06
"48",2.6491984835938e-06
"49",2.30837698777693e-06
"50",2.3236848251659e-06
"51",2.31151192123558e-06
"52",2.35500605515319e-06
"53",2.63975738555677e-06
"54",2.57493682464903e-06
"55",2.29318515024317e-06
"56",2.66550574043139e-06
"57",2.35261064877716e-06
"58",2.3597659894537e-06
"59",2.64012795714214e-06
"60",2.16727300892577e-06
"61",2.3416071185765e-06
"62",2.18943993114929e-06
"63",2.21869838742572e-06
"64",2.230166166438e-06
"65",2.44853399504632e-06
"66",2.31905478566278e-06
"67",2.34344099896968e-06
"68",2.33128281304531e-06
"69",2.21880705485774e-06
"70",2.32231284623856e-06
"71",2.46159125895345e-06
"72",2.45566620755074e-06
"73",2.11598397292357e-06
"74",2.30820231712754e-06
"75",2.32256256549603e-06
"76",2.27663551194569e-06
"77",2.3987014469827e-06
"78",2.16900631118896e-06
"79",2.2623881643945e-06
"80",2.26895471467947e-06
"81",2.1701899088992e-06
"82",2.29669688977702e-06
"83",2.20866623831832e-06
"84",2.02120349084954e-06
"85",2.1734658604626e-06
"86",2.02060556367466e-06
"87",2.07915686341698e-06
"88",2.35301785116751e-06
"89",1.9682508599401e-06
"90",2.13776273867771e-06
"91",2.17621798287322e-06
"92",1.90597357091281e-06
"93",2.14343383501606e-06
"94",2.25850254871193e-06
"95",2.04126180054955e-06
"96",2.2546916798165e-06
"97",2.13168137115025e-06
"98",2.09858478556132e-06
"99",2.01750477384778e-06
"100",2.15317434777779e-06
"101",2.08596166256017e-06
"102",2.02716788905866e-06
"103",1.91710006602427e-06
"104",2.1139772702916e-06
"105",2.0553989086659e-06
"106",2.1756732505152e-06
"107",2.03851973439244e-06
"108",2.25846880062821e-06
"109",2.03578253280232e-06
"110",2.15530746036643e-06
"111",1.94629357337625e-06
"112",1.97567617318641e-06
"113",2.01311607159494e-06
"114",2.10952025151246e-06
"115",2.06212272817173e-06
"116",2.1846791124383e-06
"117",2.30504363022393e-06
"118",2.2512829589029e-06
"119",2.01103351802437e-06
"120",2.1693036230542e-06
"121",2.15693755183369e-06
"122",2.04843601991425e-06
"123",2.03276278560247e-06
"124",1.90260516194828e-06
"125",2.24384731873377e-06
"126",2.04425162230491e-06
"127",2.02352856052254e-06
"128",1.87984633348322e-06
"129",1.91699059234009e-06
"130",2.13467025672028e-06
"131",1.96964372773155e-06
"132",1.93194990562152e-06
"133",2.01285851308169e-06
"134",1.86509326727945e-06
"135",2.02653130134408e-06
"136",1.98762351145043e-06
"137",1.73458991036881e-06
"138",1.95166470351872e-06
"139",1.80314130645255e-06
"140",2.02735194243994e-06
"141",1.87648457009276e-06
"142",1.93303735826902e-06
"143",1.92828082691198e-06
"144",1.93030579446546e-06
"145",1.79237407287752e-06
"146",1.79308771957437e-06
"147",1.8227815472862e-06
"148",1.69313109909916e-06
"149",1.80649248512009e-06
"150",1.91098271397265e-06
"151",1.96965496502021e-06
"152",1.72722303075138e-06
"153",1.81977959456424e-06
"154",1.7495845507844e-06
"155",1.77873104792934e-06
"156",1.83560145954567e-06
"157",1.94937554361329e-06
"158",1.90758063042771e-06
"159",1.75425586479444e-06
"160",1.73059784188137e-06
"161",1.75667907682106e-06
"162",1.75739023079486e-06
"163",1.82970478497792e-06
"164",1.79200911213288e-06
"165",1.7591869649744e-06
"166",1.70680834622977e-06
"167",1.70253111119367e-06
"168",1.8064884916487e-06
"169",1.80885364176927e-06
"170",1.81870477059558e-06
"171",1.68337424679647e-06
"172",1.72265708152713e-06
"173",1.72587299060057e-06
"174",1.69981217039914e-06
"175",1.74242032790045e-06
"176",1.69966787877167e-06
"177",1.71146251109843e-06
"178",1.64364221975355e-06
"179",1.7128126896522e-06
"180",1.56473228370723e-06
"181",1.72764403071043e-06
"182",1.52474839693345e-06
"183",1.5987443758276e-06
"184",1.56675622418256e-06
"185",1.59567516461887e-06
"186",1.67955541433564e-06
"187",1.65460389090609e-06
"188",1.68233271839957e-06
"189",1.69835148323942e-06
"190",1.62555805890552e-06
"191",1.68286530985809e-06
"192",1.61486694781678e-06
"193",1.5157661769626e-06
