"","x"
"1",2.55756386947123e-06
"2",2.70043543220423e-06
"3",1.57644048018451e-06
"4",2.48981281143011e-06
"5",2.44499839547254e-06
"6",1.9572030138505e-06
"7",2.30223173850099e-06
"8",2.40203100937496e-06
"9",3.86678626514606e-06
"10",2.06760127093811e-06
"11",1.82210554243027e-06
"12",2.02035463903902e-06
"13",2.09975664786305e-06
"14",2.74390607967919e-06
"15",2.50184670082424e-06
"16",2.80461719017242e-06
"17",2.15950028246499e-06
"18",2.24371463948166e-06
"19",2.52292248861285e-06
"20",2.29165825999774e-06
"21",2.49348639110623e-06
"22",2.69573508536799e-06
"23",2.56618620178271e-06
"24",2.14061233612109e-06
"25",2.51188465468739e-06
"26",2.4530356473728e-06
"27",2.03302213838003e-06
"28",2.21933127669266e-06
"29",2.44143952956807e-06
"30",2.35954613934914e-06
"31",2.26530330709891e-06
"32",2.32811409763844e-06
"33",2.14767741068063e-06
"34",2.39061586175538e-06
"35",2.4144659321552e-06
"36",2.27474557356017e-06
"37",2.78130580432911e-06
"38",2.57633086514456e-06
"39",1.99772874513551e-06
"40",2.39254702470076e-06
"41",2.07455527565833e-06
"42",2.30866030136051e-06
"43",2.45246108769745e-06
"44",2.24816763485758e-06
"45",2.31475331538424e-06
"46",2.29524074443767e-06
"47",2.3746519154776e-06
"48",2.15803948326031e-06
"49",2.49313995112152e-06
"50",2.31321065019139e-06
"51",2.67949328281266e-06
"52",2.18469949085793e-06
"53",2.42580528088538e-06
"54",2.3714678242602e-06
"55",2.34013323410589e-06
"56",2.46944065956497e-06
"57",2.36306048789754e-06
"58",2.38899996084247e-06
"59",2.31133959696499e-06
"60",1.96475047530671e-06
"61",2.55432674757737e-06
"62",2.33434494454592e-06
"63",2.25608761881043e-06
"64",2.31867825484848e-06
"65",2.13626636372055e-06
"66",2.33787943688767e-06
"67",2.13785842737259e-06
"68",2.25127153951667e-06
"69",2.32901713771396e-06
"70",2.45337097308088e-06
"71",2.20052706907071e-06
"72",2.33710574346919e-06
"73",2.54912919014946e-06
"74",2.10894867622363e-06
"75",2.14020842807098e-06
"76",2.27462957192974e-06
"77",2.38427375007071e-06
"78",1.85247952796609e-06
"79",2.04896519278796e-06
"80",2.31388927544111e-06
"81",2.04045249849773e-06
"82",2.25133223700786e-06
"83",2.13630561823658e-06
"84",2.31976049673624e-06
"85",2.02624423264191e-06
"86",2.37088429783958e-06
"87",2.08055161075654e-06
"88",2.06355736296886e-06
"89",2.21980842415393e-06
"90",2.12616236741838e-06
"91",1.99164213507664e-06
"92",2.29083876911393e-06
"93",2.23998358517702e-06
"94",2.17335965892238e-06
"95",2.39969774972421e-06
"96",2.15945318237569e-06
"97",2.11353796635374e-06
"98",2.27040845230846e-06
"99",2.07965894969204e-06
"100",2.1350954160127e-06
"101",1.98501589957382e-06
"102",2.05197006065407e-06
"103",1.98079590672316e-06
"104",2.24389407396228e-06
"105",2.0867492488239e-06
"106",2.06563844199638e-06
"107",2.17010239214507e-06
"108",2.20501410265469e-06
"109",2.03117290807806e-06
"110",2.05409848368116e-06
"111",1.96971855584704e-06
"112",2.07307740460206e-06
"113",2.01509119026264e-06
"114",2.06722406904933e-06
"115",2.04285444315598e-06
"116",1.97532205696236e-06
"117",2.17771599496031e-06
"118",1.97822565004291e-06
"119",2.18254243653318e-06
"120",1.93370938700684e-06
"121",1.95455681486668e-06
"122",1.94617550001454e-06
"123",2.10907677606181e-06
"124",2.19802530202462e-06
"125",1.94419545071016e-06
"126",1.91058977207458e-06
"127",2.165453730087e-06
"128",2.00474849322833e-06
"129",2.02887847584146e-06
"130",1.96567916258512e-06
"131",1.92147180929391e-06
"132",1.91259091485789e-06
"133",1.95284885805562e-06
"134",1.96241259033735e-06
"135",2.11958608415808e-06
"136",2.00792954421554e-06
"137",2.03053242913641e-06
"138",2.02774214013941e-06
"139",1.80157362771786e-06
"140",1.76870346648584e-06
"141",1.91933909882028e-06
"142",2.05517588650617e-06
"143",2.00378258164704e-06
"144",1.78584419884805e-06
"145",1.71377486030126e-06
"146",1.98254952509154e-06
"147",1.82029129590661e-06
"148",1.84578831696898e-06
"149",1.91296669422322e-06
"150",1.69012363516515e-06
"151",1.82995428920025e-06
"152",1.86673121838883e-06
"153",1.77525273694109e-06
"154",1.82216560731721e-06
"155",1.82404122895671e-06
"156",1.81608909808233e-06
"157",1.67977319365344e-06
"158",1.72166491379444e-06
"159",1.74703997969844e-06
"160",1.90646154475046e-06
"161",1.88003573573419e-06
"162",1.85108566936366e-06
"163",1.6539432778271e-06
"164",1.84916454769183e-06
"165",1.74983728384506e-06
"166",1.92496267977735e-06
"167",1.72766405650372e-06
"168",1.75136911004143e-06
"169",1.72090991568476e-06
"170",1.76046349676271e-06
"171",1.69987540904747e-06
"172",1.67024726770113e-06
"173",1.71410170828027e-06
"174",1.80672699344972e-06
"175",1.63836333624304e-06
"176",1.59824458367844e-06
"177",1.67357633809708e-06
"178",1.67322597431164e-06
"179",1.62386277619127e-06
"180",1.67951256841164e-06
"181",1.78938006890919e-06
"182",1.70214447929027e-06
"183",1.77384902512393e-06
"184",1.60348246605329e-06
"185",1.69091317933554e-06
"186",1.58906217507881e-06
"187",1.69927810460634e-06
"188",1.57146872713437e-06
"189",1.56950995080254e-06
"190",1.56326242442893e-06
