"","x"
"1",4.03181748572304e-05
"2",5.76650805386969e-05
"3",6.6922283571571e-05
"4",0.000101795398315989
"5",5.15767088812369e-05
"6",7.06982749760096e-05
"7",6.74501821888222e-05
"8",7.14050442965388e-05
"9",5.68996268470416e-05
"10",6.07283280144314e-05
"11",5.14742018698589e-05
"12",6.40352506259511e-05
"13",5.40411832627823e-05
"14",5.92043053484217e-05
"15",5.03394558159462e-05
"16",4.7093180329999e-05
"17",4.43714603699363e-05
"18",4.4886963475851e-05
"19",4.47622724441303e-05
"20",4.20854112333422e-05
"21",4.4804230364797e-05
"22",4.14433596614555e-05
"23",3.41590825197342e-05
"24",3.68840806998717e-05
"25",2.85321859666431e-05
"26",2.91694221804619e-05
"27",2.60438922552841e-05
"28",3.02402510786634e-05
"29",2.6872316525024e-05
"30",2.73660862791744e-05
"31",2.23047844573843e-05
"32",2.35230578995622e-05
"33",2.31654465967964e-05
"34",1.9325057775107e-05
"35",2.19059373078289e-05
"36",2.21655814604555e-05
"37",1.99578194756531e-05
"38",1.96707324988851e-05
"39",2.07288403552464e-05
"40",1.84543982552257e-05
"41",1.87920240789871e-05
"42",1.63647176460234e-05
"43",1.46659618620296e-05
"44",1.53165171597527e-05
"45",1.50730790913425e-05
"46",1.4600380980036e-05
"47",1.42133465217452e-05
"48",1.42069759755045e-05
"49",1.36315956321444e-05
"50",1.27368394493662e-05
"51",1.12816104456353e-05
"52",1.19134596787529e-05
"53",1.2210857572047e-05
"54",1.16537078829987e-05
"55",1.11326645901544e-05
"56",1.06582584906776e-05
"57",1.08297720025412e-05
"58",9.87189661132503e-06
"59",9.03506536178404e-06
"60",9.06278705810163e-06
"61",8.36161580948847e-06
"62",1.002512232113e-05
"63",7.64440940746102e-06
"64",9.87597773733903e-06
"65",8.28121973993803e-06
"66",8.31806969478469e-06
"67",7.7096495121309e-06
"68",7.98696734459413e-06
"69",7.68050239913282e-06
"70",7.87355747382883e-06
"71",8.01239049785771e-06
"72",7.29802839375972e-06
"73",6.69957704711598e-06
"74",6.06257175345185e-06
"75",7.55226492007603e-06
"76",7.08283825935746e-06
"77",6.87631713656982e-06
"78",7.25190266929714e-06
"79",6.46215521528047e-06
"80",5.85385029558252e-06
"81",6.14086124876991e-06
"82",5.88662085569365e-06
"83",6.00921396536208e-06
"84",5.77399713098387e-06
"85",5.36695853013666e-06
"86",5.88229430902552e-06
"87",5.105631302838e-06
"88",5.49942364595721e-06
"89",5.26905315167911e-06
"90",5.18335423021645e-06
"91",4.69120275468585e-06
"92",5.01614623862139e-06
"93",4.75205201956252e-06
"94",4.56890787584694e-06
"95",4.81338603935062e-06
"96",4.25141405483701e-06
"97",4.63281211781074e-06
"98",4.87665504464325e-06
"99",4.34019530508541e-06
"100",4.28244895936892e-06
"101",3.99943366110223e-06
"102",3.75782908854062e-06
"103",3.6639654162384e-06
"104",3.78992114692489e-06
"105",4.05529170387987e-06
"106",4.14621207825772e-06
"107",3.95589939879868e-06
"108",3.42249239949898e-06
"109",3.50548120597434e-06
"110",3.44019052739811e-06
"111",3.66951243618917e-06
"112",3.5883712150884e-06
"113",3.39488361105981e-06
"114",3.41023457086395e-06
"115",3.48152426968496e-06
"116",3.52221780135535e-06
"117",3.65999793712296e-06
"118",3.03968962616727e-06
"119",3.06151597132381e-06
"120",3.12073917046625e-06
"121",3.1381404897865e-06
"122",3.15965505517643e-06
"123",2.99827646041678e-06
"124",3.0142125464605e-06
"125",2.55151310124409e-06
"126",2.76670459429097e-06
"127",2.61867788708515e-06
"128",2.57525100976935e-06
"129",3.00013375760022e-06
"130",2.59619437948699e-06
"131",2.82493184694736e-06
"132",2.46889468682298e-06
"133",2.57054960427732e-06
"134",2.43255335668219e-06
"135",2.59683044595984e-06
"136",2.60919101120114e-06
"137",2.28433225595917e-06
"138",2.38542369376444e-06
"139",2.37585070849805e-06
"140",2.24645967820508e-06
"141",2.21796438895989e-06
"142",2.30065070818628e-06
"143",2.27036735750017e-06
"144",2.24689306816108e-06
"145",2.0747766692443e-06
"146",2.18172174041423e-06
"147",2.21441539899302e-06
"148",2.21151413293808e-06
"149",2.14849519578751e-06
"150",2.16992722536045e-06
"151",2.10045805236717e-06
"152",2.03961359423252e-06
"153",1.98339896433168e-06
"154",1.94839242544473e-06
"155",1.96489474245854e-06
"156",2.10996248000649e-06
"157",1.83335299496451e-06
"158",1.80979171941619e-06
"159",1.84654384891941e-06
"160",1.92721273556578e-06
"161",1.74673436132358e-06
"162",1.90769176470797e-06
