"","x"
"1",7.17637478417799e-05
"2",6.27400738844937e-05
"3",5.05973936196432e-05
"4",5.9020534232133e-05
"5",6.88433856391808e-05
"6",6.71382399073781e-05
"7",5.42831965312244e-05
"8",7.0800223626959e-05
"9",4.57844289547521e-05
"10",6.48694430516324e-05
"11",4.09096388190349e-05
"12",6.35912742872028e-05
"13",5.55970351421423e-05
"14",4.06152364276758e-05
"15",5.60166327343078e-05
"16",5.27600947214155e-05
"17",4.20377659904026e-05
"18",2.95892784817484e-05
"19",4.27480978892548e-05
"20",3.79254035227503e-05
"21",4.44893792353136e-05
"22",2.95433530715545e-05
"23",3.27019246918222e-05
"24",3.79903540041372e-05
"25",3.63015542415432e-05
"26",2.98152530460473e-05
"27",3.04077871171471e-05
"28",2.92578590156985e-05
"29",2.71584159716386e-05
"30",2.93973630438867e-05
"31",2.12528536190169e-05
"32",2.01187924822233e-05
"33",2.47415873903416e-05
"34",2.14791180104077e-05
"35",2.14328051422579e-05
"36",2.4304785186128e-05
"37",2.33875634643244e-05
"38",2.04158817774015e-05
"39",1.6881144576359e-05
"40",1.60640406929384e-05
"41",1.91808778713418e-05
"42",1.96265114185628e-05
"43",1.54590551517594e-05
"44",1.54289346029331e-05
"45",1.58308265071466e-05
"46",1.39382803526898e-05
"47",1.42036485051911e-05
"48",1.32684929922364e-05
"49",1.37342755204852e-05
"50",1.34517219930858e-05
"51",1.24153650840475e-05
"52",1.07848492242021e-05
"53",1.23548751069398e-05
"54",1.2565412620848e-05
"55",9.77578647428243e-06
"56",1.12115103592114e-05
"57",1.22003991358135e-05
"58",9.8096204815665e-06
"59",1.08619763509659e-05
"60",8.91353229526359e-06
"61",8.79091469974471e-06
"62",1.01012214273501e-05
"63",9.39922199182634e-06
"64",8.22749611716876e-06
"65",9.03015759269348e-06
"66",8.26703182220336e-06
"67",8.23174161404009e-06
"68",8.39797875736481e-06
"69",7.66226201944381e-06
"70",7.96106012868731e-06
"71",7.19260330861885e-06
"72",6.93591317488405e-06
"73",6.13141443684962e-06
"74",7.37468130908713e-06
"75",5.92373505608807e-06
"76",6.51018536680827e-06
"77",6.3158551334784e-06
"78",6.15576628253484e-06
"79",6.54009260478895e-06
"80",6.32054828924115e-06
"81",6.13277815125439e-06
"82",5.95314985133951e-06
"83",6.04720388116947e-06
"84",5.66811656080515e-06
"85",5.51460888022844e-06
"86",5.48720870266692e-06
"87",5.34921964817567e-06
"88",5.2777737236615e-06
