"","x"
"1",0.00624688501898225
"2",0.00554899115636584
"3",0.00156377658080433
"4",0.00065984149457019
"5",0.0007680687441806
"6",0.000342943496157099
"7",0.000297409949032598
"8",0.000234393658431812
"9",0.000256359579623281
"10",0.000133293777734329
"11",0.00017721990646894
"12",0.000119296576232071
"13",0.000161134884855001
"14",9.3880308458749e-05
"15",8.75688226721383e-05
"16",5.43485288140027e-05
"17",7.13173322627252e-05
"18",7.10326976304316e-05
"19",7.12586100326445e-05
"20",4.54513710500114e-05
"21",5.41486256762964e-05
"22",4.60651781992425e-05
"23",5.26576895692714e-05
"24",4.9911611246526e-05
"25",3.96261579724861e-05
"26",3.46529916082513e-05
"27",2.86203335356082e-05
"28",2.72354491411106e-05
"29",3.18942497012327e-05
"30",3.20710260524031e-05
"31",2.28076957806676e-05
"32",2.44225319737004e-05
"33",2.58222909145139e-05
"34",2.20846381457038e-05
"35",2.05521529634811e-05
"36",1.87755357019664e-05
"37",1.95300563304346e-05
"38",1.72504545852444e-05
"39",1.64089019303427e-05
"40",1.76410433124749e-05
"41",1.51418959267061e-05
"42",1.60243874063318e-05
"43",1.38637505649005e-05
"44",1.31348437987639e-05
"45",1.34730958384066e-05
"46",1.13891916698772e-05
"47",1.31619060183355e-05
"48",1.17195587538564e-05
"49",1.12253466049761e-05
"50",9.82596455681909e-06
"51",1.05222881932164e-05
"52",1.03253917711157e-05
"53",8.7284138461715e-06
"54",9.92492645686788e-06
"55",8.24269080451282e-06
"56",1.08224652967948e-05
"57",8.10173145023182e-06
"58",8.7738577423345e-06
"59",8.16139726481372e-06
"60",7.84610113127486e-06
"61",6.42251053393492e-06
"62",6.90614808765255e-06
"63",5.63253979581179e-06
"64",6.82309270994823e-06
"65",6.20631254527588e-06
"66",5.61064006378872e-06
"67",6.49078595066097e-06
"68",6.45732178117425e-06
"69",6.0747147196828e-06
"70",5.16692182271781e-06
"71",5.35201400117778e-06
"72",5.27941170186174e-06
"73",5.23243846947322e-06
"74",5.48326606506908e-06
"75",4.58171612419215e-06
"76",4.28687595384225e-06
"77",4.88824525707737e-06
"78",4.74944295335654e-06
"79",4.41859749848138e-06
"80",4.38878995035504e-06
"81",3.92313973624626e-06
"82",4.31759621973151e-06
"83",3.42795547914304e-06
"84",4.33942501325541e-06
"85",4.00835290863038e-06
"86",3.90182738340695e-06
"87",3.84686200012783e-06
"88",4.02751283516649e-06
"89",3.94042448336358e-06
"90",3.28948860999371e-06
"91",3.57002711364838e-06
"92",3.15343323361e-06
"93",3.30284589935296e-06
"94",3.31453442620689e-06
"95",3.21588471945857e-06
"96",3.05701942215343e-06
"97",3.17105470488672e-06
"98",3.30253154545891e-06
"99",3.20912682630545e-06
"100",2.99883171691638e-06
"101",2.71826732492773e-06
"102",2.85544198513689e-06
"103",2.53621651474974e-06
"104",2.54192476728789e-06
"105",2.60240668096493e-06
"106",2.48184389529045e-06
"107",2.17233274105174e-06
"108",2.61502917074404e-06
"109",2.43311752687449e-06
"110",2.51355022206739e-06
"111",2.43270323303883e-06
"112",2.36891610368496e-06
"113",2.3179671918741e-06
"114",2.41416010914432e-06
"115",2.28102634917274e-06
"116",2.10999794907282e-06
"117",2.14228240822097e-06
"118",2.10246343502122e-06
"119",2.25739699051526e-06
"120",2.01536554850142e-06
"121",2.01677684863222e-06
"122",1.87646429341472e-06
"123",1.90871786145712e-06
"124",1.81437941298729e-06
"125",1.90081139317334e-06
"126",1.81803165866927e-06
"127",1.91776672841221e-06
"128",1.90324189043017e-06
"129",1.72299699571126e-06
"130",1.72551568762699e-06
"131",1.7201561347785e-06
"132",1.66870669063008e-06
"133",1.72658923397995e-06
"134",1.85242419152391e-06
"135",1.57860271006474e-06
"136",1.62050365596154e-06
"137",1.71579427283892e-06
"138",1.57098857152416e-06
"139",1.66646828529847e-06
"140",1.59532406904922e-06
"141",1.49916843223653e-06
"142",1.49075323790582e-06
"143",1.55768086487016e-06
"144",1.39831022733802e-06
"145",1.55916720959127e-06
"146",1.58661952630132e-06
"147",1.43407208901653e-06
"148",1.37259571532723e-06
"149",1.39921852844648e-06
"150",1.36962859465267e-06
"151",1.37257433437782e-06
"152",1.23875673749801e-06
"153",1.39069626343282e-06
"154",1.3166599794868e-06
"155",1.25186156321843e-06
"156",1.31173275893624e-06
"157",1.32337662184757e-06
"158",1.29731963158217e-06
"159",1.37063245948463e-06
"160",1.25614475890877e-06
"161",1.19973990799407e-06
"162",1.23100821193083e-06
"163",1.18085194200159e-06
"164",1.22977541112411e-06
"165",1.19893408941257e-06
"166",1.23925599527507e-06
"167",1.04912164895037e-06
"168",1.11436644389327e-06
"169",1.11033189136162e-06
"170",1.10615187480919e-06
"171",1.0976708726077e-06
"172",1.01771090028112e-06
"173",9.98309855737559e-07
"174",1.06874744793414e-06
"175",1.07249902333678e-06
"176",1.07766382556022e-06
"177",9.88344890065623e-07
"178",9.60433214419058e-07
"179",1.08332338365608e-06
"180",1.11197962860891e-06
"181",1.03927094343852e-06
"182",9.79797751984948e-07
"183",9.34689425357893e-07
"184",9.87091939739396e-07
"185",8.81219986645788e-07
"186",1.00032686835206e-06
"187",1.04587681102816e-06
"188",1.03169061901453e-06
"189",9.39196124639585e-07
"190",9.46710012553922e-07
"191",9.19761722046612e-07
"192",9.07952271699476e-07
"193",9.70228953756184e-07
"194",8.87074120897146e-07
"195",8.8303242435038e-07
"196",8.93231195816753e-07
"197",8.9180500939358e-07
"198",8.55271287019597e-07
"199",8.31396330209887e-07
"200",8.20936143834907e-07
"201",8.16526904142844e-07
"202",8.08839140662914e-07
"203",8.38619740661159e-07
"204",7.62714959633046e-07
"205",7.50667339701679e-07
"206",7.90043214652501e-07
"207",7.91448476296228e-07
"208",8.11596669760316e-07
"209",7.36996821259389e-07
"210",7.47702450438131e-07
"211",7.2196714294063e-07
"212",7.89446103713778e-07
"213",7.47921438868908e-07
"214",7.42638608601789e-07
"215",7.3118261103302e-07
"216",7.09026279265077e-07
"217",7.06770445656969e-07
"218",7.79919935980843e-07
"219",7.22340711139525e-07
"220",7.04671192646359e-07
"221",7.48338229229848e-07
"222",7.07893022196497e-07
"223",6.99268104288215e-07
"224",6.80503318453945e-07
"225",7.02590303222284e-07
"226",7.21719304091794e-07
"227",7.04197438038573e-07
"228",6.69780395258112e-07
"229",6.73430386247269e-07
"230",6.85953356555408e-07
"231",6.66309422024791e-07
"232",6.72514570841578e-07
"233",6.82108477610191e-07
"234",6.33689799192225e-07
"235",6.12620729694225e-07
"236",6.3720378689033e-07
"237",6.41100979442551e-07
"238",6.0984523700577e-07
"239",6.40803323542339e-07
"240",6.53016660913507e-07
"241",6.33327431523408e-07
"242",6.0252105452661e-07
"243",6.1535112221286e-07
"244",6.25439319028862e-07
"245",6.03388000816788e-07
"246",5.71354366613225e-07
"247",5.92460138390965e-07
"248",5.91595327471905e-07
"249",6.34612548275141e-07
"250",5.71107709163702e-07
"251",5.72034978107101e-07
"252",5.74739780461349e-07
"253",6.09665356152574e-07
"254",5.85256737545145e-07
"255",5.64956249433942e-07
"256",5.57377016971711e-07
"257",5.60106268281982e-07
"258",5.29224887602299e-07
"259",5.6188669946056e-07
"260",5.24698202618054e-07
"261",5.61434609387388e-07
"262",5.52212397777122e-07
"263",5.65603762750091e-07
"264",5.26367412259949e-07
"265",5.240603837946e-07
"266",5.24872834236869e-07
"267",4.9636836283521e-07
"268",5.13217726489689e-07
"269",5.36491886066212e-07
"270",5.27050337650789e-07
"271",5.08022871430714e-07
"272",5.12860213892335e-07
"273",4.84223555320004e-07
"274",4.94143700638445e-07
"275",5.1112507403798e-07
"276",5.05924619665563e-07
"277",5.16624823485254e-07
"278",4.93165573454138e-07
"279",4.6784764773688e-07
"280",5.11813944161161e-07
"281",4.84942919498573e-07
"282",4.51055552910392e-07
"283",4.90220149201381e-07
"284",4.68479993202706e-07
"285",4.74226452895855e-07
"286",4.76216739114878e-07
"287",4.68086336629139e-07
"288",4.88148486493861e-07
"289",4.81316677971119e-07
"290",4.75514569035579e-07
"291",4.71086184373684e-07
"292",4.3799196693313e-07
"293",4.60138068759045e-07
"294",4.57876051172064e-07
"295",4.59610452691876e-07
"296",4.24918825095505e-07
"297",4.46113021270291e-07
"298",4.39995578738658e-07
"299",4.39374730799421e-07
"300",4.6055907392357e-07
"301",4.43843362379521e-07
"302",4.52804686382598e-07
"303",4.5581418335013e-07
"304",4.48561639318647e-07
"305",4.5135407735421e-07
"306",4.24629356762042e-07
"307",4.54177040233319e-07
"308",4.15350160599141e-07
"309",4.21682878615464e-07
"310",4.48455590346187e-07
"311",4.30538479839057e-07
"312",4.3170072498505e-07
"313",4.27850294403166e-07
"314",4.30248631219762e-07
"315",4.40624675673103e-07
"316",4.29214125728516e-07
"317",4.30239061339413e-07
"318",4.13299687520791e-07
"319",3.9938958172218e-07
"320",3.90841030006623e-07
"321",4.14804044282736e-07
"322",4.26476270980562e-07
"323",4.32205329219868e-07
"324",4.00809990348558e-07
"325",3.95201915971803e-07
"326",3.91994732226954e-07
"327",4.13489546621074e-07
"328",4.08249930063356e-07
"329",3.8763608194735e-07
"330",3.80797630926007e-07
"331",3.94741623777782e-07
"332",4.03708270902814e-07
"333",3.86840297157982e-07
"334",3.89049171717448e-07
"335",3.79753614706731e-07
"336",3.86722492030753e-07
"337",3.67176814594415e-07
"338",3.79472039385645e-07
"339",4.01280648189432e-07
"340",3.84491769977912e-07
"341",3.85642636150824e-07
"342",3.95498475426504e-07
"343",4.08290775224549e-07
"344",3.87697787631104e-07
"345",3.8090930975329e-07
"346",3.87677384239955e-07
"347",3.85572209394964e-07
"348",3.78955596019928e-07
"349",3.90881409188615e-07
"350",3.60775322664451e-07
"351",3.45482556662954e-07
"352",3.83375992416385e-07
