"","x"
"1",0.00485207539787029
"2",0.00280011151621352
"3",0.00194590016009246
"4",0.000870899449006556
"5",0.00068353690579279
"6",0.000336958854327949
"7",0.000425798604771523
"8",0.00027214891227493
"9",0.0001788559557709
"10",0.000201341696784643
"11",0.000154265551524633
"12",0.000171166781941108
"13",0.000121157977185953
"14",9.35785722745129e-05
"15",0.000104441976444419
"16",7.81122064702383e-05
"17",6.49423082650251e-05
"18",8.55437678424811e-05
"19",5.98527540925114e-05
"20",6.72911815738575e-05
"21",6.11545214488174e-05
"22",5.37589412712593e-05
"23",4.66037715222848e-05
"24",4.18188336480104e-05
"25",3.70588414912214e-05
"26",3.40823848315118e-05
"27",3.55457951123596e-05
"28",3.45069671559461e-05
"29",3.26387836774296e-05
"30",2.50966908334286e-05
"31",3.08393540821752e-05
"32",2.39598558992204e-05
"33",2.29889416361794e-05
"34",2.03991000884063e-05
"35",1.80871586360124e-05
"36",2.09361331121518e-05
"37",2.0786811830041e-05
"38",1.47437095351548e-05
"39",2.05076465027667e-05
"40",1.65833714987008e-05
"41",1.33378404306909e-05
"42",1.43998917391431e-05
"43",1.44210311753538e-05
"44",1.4082690608313e-05
"45",1.56439449199834e-05
"46",1.18358853014184e-05
"47",1.31184239847387e-05
"48",1.12187190511633e-05
"49",1.15392550103458e-05
"50",1.00988111333137e-05
"51",1.06832399782373e-05
"52",1.01778146062278e-05
"53",1.13678348453068e-05
"54",9.08760672838068e-06
"55",9.36526150689369e-06
"56",9.4249938284307e-06
"57",7.78394740663693e-06
"58",8.41269844565975e-06
"59",7.81983080729804e-06
"60",7.74016140771651e-06
"61",7.54853929534519e-06
"62",7.20662410838007e-06
"63",8.21086479668533e-06
"64",7.62560820982771e-06
"65",6.52219324337561e-06
"66",6.58004258185977e-06
"67",5.2364087013671e-06
"68",5.41876383905323e-06
"69",7.21933857712946e-06
"70",5.89121411771641e-06
"71",5.96204310203713e-06
"72",5.87626564848234e-06
"73",5.69595700687913e-06
"74",5.91094484434085e-06
"75",5.51185934373915e-06
"76",4.85587434859414e-06
"77",4.80262614340754e-06
"78",4.75690040810728e-06
"79",5.25207959421969e-06
"80",4.18584259110726e-06
"81",4.98409449771383e-06
"82",4.22723557888396e-06
"83",4.21991629024123e-06
"84",4.2762129874601e-06
"85",4.07987684643423e-06
"86",3.964110397193e-06
"87",3.99116179022755e-06
"88",3.81288407538187e-06
"89",3.99965337252995e-06
"90",4.08535326988339e-06
"91",3.98381306648264e-06
"92",3.45860048199414e-06
"93",3.35032542827142e-06
"94",3.35845782679842e-06
"95",3.0794668406572e-06
"96",3.18334934048989e-06
"97",3.00175975745956e-06
"98",2.91413765223428e-06
"99",3.11426863087729e-06
"100",3.12721423602505e-06
"101",2.84421280985271e-06
"102",3.13776682567385e-06
"103",2.85970121869172e-06
"104",2.55050149143285e-06
"105",2.72676436733956e-06
"106",2.62705653440307e-06
"107",2.68966613702721e-06
"108",2.60334499512588e-06
"109",2.59957868467776e-06
"110",2.4321262903949e-06
"111",2.3121692502271e-06
"112",2.53824231097813e-06
"113",2.47832062198403e-06
"114",2.40253112135225e-06
"115",2.21751510786234e-06
"116",2.36305692904918e-06
"117",2.40155253339592e-06
"118",2.47811326564381e-06
"119",2.08970203110494e-06
"120",2.03949635725875e-06
"121",2.24124957419353e-06
"122",2.01007238959118e-06
"123",2.02512158286271e-06
"124",2.09358919443817e-06
"125",2.12924408892674e-06
"126",2.02149428172741e-06
"127",1.95145215927125e-06
"128",1.89279549918229e-06
"129",1.82496251481807e-06
"130",1.90797384042479e-06
"131",1.76438671350527e-06
"132",1.8592867006662e-06
"133",1.70728073598264e-06
"134",1.75589234702514e-06
"135",1.73520498713198e-06
"136",1.83387180719901e-06
"137",1.62610437944833e-06
"138",1.75818360676623e-06
"139",1.56879662957161e-06
"140",1.63342345738695e-06
"141",1.65499464692526e-06
"142",1.5272233778176e-06
"143",1.74980651073678e-06
"144",1.58675493194465e-06
"145",1.52551614282766e-06
"146",1.67690123165183e-06
"147",1.47258157675071e-06
"148",1.48433499545284e-06
"149",1.44740312413084e-06
"150",1.42820341889744e-06
"151",1.47030634257251e-06
"152",1.48780360550999e-06
"153",1.36451369139592e-06
"154",1.4681799024895e-06
"155",1.34766471403131e-06
"156",1.26223596382313e-06
"157",1.39678360720671e-06
"158",1.26263829665492e-06
"159",1.24932171712672e-06
"160",1.32102955872489e-06
"161",1.47151483873773e-06
"162",1.23413903245378e-06
"163",1.30583345676749e-06
"164",1.23272583521437e-06
"165",1.31171585906924e-06
"166",1.2202403833605e-06
"167",1.26532923016462e-06
"168",1.23594961822217e-06
"169",1.17362538781146e-06
"170",1.22511633889327e-06
"171",1.1646060157629e-06
"172",1.1401347464918e-06
"173",1.04714994274101e-06
"174",1.13297872805528e-06
"175",1.10888287161622e-06
"176",1.13488694426799e-06
"177",1.08225011936626e-06
"178",1.04544932379738e-06
"179",1.0355625925174e-06
"180",1.04243053698256e-06
"181",1.02659538454646e-06
"182",9.82311577338268e-07
"183",9.10611174882127e-07
"184",1.02654482327937e-06
"185",1.01431613991534e-06
"186",9.83942069581518e-07
"187",9.52952094731555e-07
"188",8.95965602044481e-07
"189",8.68036922945344e-07
"190",9.2196734322133e-07
"191",9.61487914936852e-07
"192",9.71704799025364e-07
"193",9.18119818812379e-07
"194",9.03804125682309e-07
"195",8.79303062942516e-07
"196",8.92907248938808e-07
"197",8.91701179914086e-07
"198",9.03271827483594e-07
"199",8.30405072118299e-07
"200",8.9528649042046e-07
"201",8.91553456262597e-07
"202",8.59161117710803e-07
"203",8.8804404499278e-07
"204",8.28260032083713e-07
"205",8.6550486518707e-07
"206",8.63970758386366e-07
"207",8.26290877867985e-07
"208",7.92928665139005e-07
"209",8.11071547590964e-07
