"","x"
"1",0.00725336688575634
"2",0.00337304203071383
"3",0.00313710166233087
"4",0.00103719327311147
"5",0.000850074048232772
"6",0.000526036478774237
"7",0.000414123866127533
"8",0.000389522404861564
"9",0.000246432567596916
"10",0.000228189227082829
"11",0.000163979999632308
"12",0.000114888887507138
"13",0.000161259069963902
"14",0.000115970445421019
"15",9.64543984408065e-05
"16",7.13441658175622e-05
"17",9.19373177407633e-05
"18",7.53140032673635e-05
"19",6.43552277867077e-05
"20",4.29534335568299e-05
"21",3.95467193876601e-05
"22",4.16952369960631e-05
"23",4.58339837854661e-05
"24",4.42216251378054e-05
"25",4.20046475631776e-05
"26",3.55221922453653e-05
"27",3.75523603496839e-05
"28",2.66612871179482e-05
"29",2.85665151117799e-05
"30",2.53580921990972e-05
"31",2.53845041771363e-05
"32",2.30870530770335e-05
"33",2.2940319158258e-05
"34",2.50198804946359e-05
"35",2.0424060138644e-05
"36",2.57542577893964e-05
"37",1.62079247343453e-05
"38",1.64531016192478e-05
"39",1.676199647274e-05
"40",1.57834560830594e-05
"41",1.38356213031314e-05
"42",1.51077449067818e-05
"43",1.13140324732673e-05
"44",9.88453787274929e-06
"45",1.17935089054542e-05
"46",1.14725047324374e-05
"47",1.16404132840598e-05
"48",1.06260993522611e-05
"49",8.6586819045663e-06
"50",9.90562401987472e-06
"51",8.7197338872325e-06
"52",9.64948435831972e-06
"53",8.86116860718134e-06
"54",8.64007897468432e-06
"55",8.20214223809953e-06
"56",7.54908553443343e-06
"57",8.06583013589785e-06
"58",8.49253561856881e-06
"59",8.00249377442547e-06
"60",7.54552988134678e-06
"61",6.46062869880006e-06
"62",6.86625919306061e-06
"63",6.9461749956831e-06
"64",6.72839121947222e-06
"65",6.04351740078674e-06
"66",5.98291684566197e-06
"67",5.58042501225448e-06
"68",5.43317541509242e-06
"69",6.08628431628494e-06
"70",5.05295012576523e-06
"71",5.82897443932617e-06
"72",4.6088356398083e-06
"73",4.77467725759458e-06
"74",4.67646931188351e-06
"75",4.80126494613834e-06
"76",4.47563079391003e-06
"77",4.7239511877394e-06
"78",4.20204586648586e-06
"79",4.42957289886498e-06
"80",4.27781326506492e-06
"81",4.2317195533129e-06
"82",3.80852563831167e-06
"83",3.92509297177637e-06
"84",3.66719680766053e-06
"85",3.83784043730669e-06
"86",3.62647216402739e-06
"87",3.74807525877554e-06
"88",3.72423068702141e-06
"89",3.19441272414987e-06
"90",3.57683388842246e-06
"91",3.20142474711341e-06
"92",3.14590085043301e-06
"93",3.02494906671392e-06
"94",3.11246528604514e-06
"95",3.05368442228145e-06
"96",2.50858942912567e-06
"97",2.88870136171757e-06
"98",2.71759316904631e-06
"99",2.8520483037818e-06
"100",2.55830246428473e-06
"101",2.2837549976806e-06
"102",2.63821706407336e-06
"103",2.41982107429457e-06
"104",2.55204059751438e-06
"105",2.6058461011842e-06
"106",2.36974733369463e-06
"107",2.56246587630213e-06
"108",2.38974131319087e-06
"109",2.03946759510487e-06
"110",2.21317616848234e-06
"111",2.2373306216197e-06
"112",2.1854456758754e-06
"113",2.09735842680948e-06
"114",2.19340462719926e-06
"115",2.20314160597598e-06
"116",2.03003974536772e-06
"117",1.94290494030994e-06
"118",1.93131007545535e-06
"119",1.83106272955506e-06
"120",1.7904230461761e-06
"121",1.78322602164484e-06
"122",1.72527263710533e-06
"123",1.70270123405433e-06
"124",1.81468928746622e-06
"125",1.57479763447103e-06
"126",2.03588169443617e-06
"127",1.81949881924798e-06
"128",1.76751755244938e-06
"129",1.81720104250257e-06
"130",1.57160223583345e-06
"131",1.68600372184652e-06
"132",1.73775277099477e-06
"133",1.58486081660678e-06
"134",1.6037898921002e-06
"135",1.40277827838598e-06
"136",1.58030636108678e-06
"137",1.54237937887878e-06
"138",1.60532726380295e-06
"139",1.51392167661176e-06
"140",1.51727564789562e-06
"141",1.35306891208349e-06
"142",1.37825958051257e-06
"143",1.32265868235344e-06
"144",1.25760855145925e-06
"145",1.30424257155267e-06
"146",1.35981571667228e-06
"147",1.30292742835807e-06
"148",1.38831364308795e-06
"149",1.24024677717308e-06
"150",1.20962708783981e-06
"151",1.13762804718813e-06
"152",1.25614313725244e-06
"153",1.24294169724127e-06
"154",1.23754311775908e-06
"155",1.28050377608348e-06
"156",1.26144401666898e-06
"157",1.14086880294411e-06
"158",1.17298945294438e-06
"159",1.21169126257619e-06
"160",1.1671625185872e-06
"161",1.05829373765904e-06
"162",1.08753379028294e-06
"163",1.1304563001691e-06
"164",1.05745390176518e-06
"165",1.07700289370416e-06
"166",1.11645265721808e-06
"167",9.93116922096379e-07
"168",1.04240921264867e-06
"169",1.05259586554398e-06
"170",1.01029180687589e-06
"171",9.92904625996892e-07
"172",1.00029474746508e-06
"173",9.62736294430631e-07
"174",1.05011165065797e-06
"175",9.66945625333132e-07
"176",9.45320087533839e-07
"177",8.97926676417133e-07
"178",9.50416449300945e-07
"179",9.09193131564206e-07
"180",8.74867645660072e-07
"181",9.04433668692827e-07
"182",9.11001097123662e-07
"183",8.74934059768161e-07
"184",9.11527258893046e-07
"185",8.02251797924797e-07
"186",8.65973615187901e-07
"187",9.37149580211567e-07
"188",9.09952105610016e-07
"189",8.36159999178e-07
"190",8.26234962782862e-07
"191",8.81519339593926e-07
"192",8.23244852943594e-07
"193",8.03096673277968e-07
"194",8.23019049876883e-07
"195",7.96748633056026e-07
"196",7.64557118878077e-07
"197",7.93204052492481e-07
"198",7.89567196053451e-07
"199",7.63232638268435e-07
"200",7.8040846971914e-07
"201",7.7912614373704e-07
"202",7.94270016474467e-07
"203",7.28743377488205e-07
"204",7.20970417780777e-07
"205",7.12519065890588e-07
"206",6.95102163259839e-07
"207",6.89238154236463e-07
"208",7.5781889880706e-07
"209",6.38680954793457e-07
"210",6.78585116565231e-07
"211",7.06020759159439e-07
"212",6.95619482179799e-07
"213",7.06950304208144e-07
"214",7.11998852182581e-07
"215",7.28735402419763e-07
"216",6.80418140370998e-07
"217",6.91290497501141e-07
"218",6.80542613513005e-07
"219",7.26916368698644e-07
"220",6.93651945616783e-07
"221",6.18633702445744e-07
"222",6.66795222979666e-07
"223",6.62048303322843e-07
"224",6.49281209688139e-07
"225",6.71709717936881e-07
"226",6.52797141839086e-07
"227",6.23183945243395e-07
"228",6.01197308156852e-07
"229",6.20132235723834e-07
"230",5.52260629320112e-07
"231",6.09707757291763e-07
"232",5.85094252565645e-07
"233",5.5580256715482e-07
"234",5.64881000888154e-07
"235",5.61929000802552e-07
"236",5.52906593503975e-07
"237",5.44618224338445e-07
"238",5.4451940541741e-07
"239",5.50642825652718e-07
"240",5.47627902286264e-07
"241",5.40729482228451e-07
"242",5.30567968790107e-07
"243",5.82326899882647e-07
"244",5.80303408621696e-07
"245",5.1288131483279e-07
"246",5.32812766925063e-07
"247",5.26846027641582e-07
"248",5.45208090011069e-07
"249",5.44023938377158e-07
"250",5.11433593011439e-07
"251",5.19008756513917e-07
"252",5.0013935291641e-07
"253",5.39503605083157e-07
"254",5.35526007421463e-07
"255",5.25441364992587e-07
"256",5.17504721223958e-07
"257",4.86746619027218e-07
"258",5.08037039672423e-07
"259",4.84008741298056e-07
"260",5.09817822295218e-07
"261",5.10457331567087e-07
"262",4.90318734510601e-07
"263",4.91477602939207e-07
"264",4.89331978401273e-07
"265",4.52512736878154e-07
"266",4.58524545161537e-07
"267",4.43326982854405e-07
"268",4.97254946658182e-07
"269",4.83904405474056e-07
"270",4.66815675711588e-07
"271",4.70332795596016e-07
"272",4.66484816062217e-07
"273",4.65931207249346e-07
"274",4.69639493975176e-07
"275",4.6815064613256e-07
"276",4.85256311188292e-07
"277",4.58707276029021e-07
"278",4.36223847802165e-07
"279",4.54419907973156e-07
"280",4.51649013141337e-07
"281",4.54618552658421e-07
"282",4.5958582221683e-07
"283",4.25555543330568e-07
"284",4.31339730682327e-07
"285",4.38564570878359e-07
"286",4.40709006607128e-07
"287",4.44057213938822e-07
"288",4.26015302806569e-07
"289",4.26097999582881e-07
"290",4.54291431163312e-07
"291",4.39953111554943e-07
"292",4.1241003717074e-07
"293",4.38796326365914e-07
"294",4.26034261249646e-07
"295",4.66371539650447e-07
"296",4.20130229318037e-07
"297",4.30094937980833e-07
"298",4.05347599972988e-07
"299",4.20954101752037e-07
"300",3.86896971365237e-07
"301",4.1450422062072e-07
"302",4.0598263603608e-07
"303",3.86471995329831e-07
"304",4.00624057156716e-07
"305",3.92048807587153e-07
"306",3.99508745261859e-07
"307",3.73602849246211e-07
"308",3.86451313256994e-07
"309",3.79008906225049e-07
"310",3.8596246114936e-07
"311",4.12812514924832e-07
"312",3.76577038099907e-07
"313",4.05128673097364e-07
"314",3.95413448984551e-07
"315",3.62164618723032e-07
"316",3.77387099376938e-07
"317",3.85238204883693e-07
"318",3.50048463213368e-07
"319",3.75205770435021e-07
"320",3.77502144712333e-07
"321",3.76976721621644e-07
"322",3.60890713074008e-07
"323",3.71194244456525e-07
"324",3.63567705303384e-07
"325",3.71428423343313e-07
"326",3.78276216323323e-07
"327",3.46315570340407e-07
"328",3.67037122359866e-07
"329",3.68901991824154e-07
"330",3.51495746482169e-07
"331",3.48060992206406e-07
"332",3.61370363459205e-07
"333",3.65894827877006e-07
"334",3.63590913335559e-07
"335",3.7767085246518e-07
"336",3.61143943563382e-07
"337",3.41095520943083e-07
"338",3.41892713170854e-07
"339",3.33963113712984e-07
"340",3.49791459188819e-07
"341",3.44235578698621e-07
"342",3.42928388363741e-07
"343",3.45554476482831e-07
"344",3.31420460708348e-07
"345",3.23656479702032e-07
"346",3.32542112892023e-07
"347",3.39068565624274e-07
"348",3.347326117034e-07
"349",3.53643915417332e-07
"350",3.46450432992106e-07
