"","x"
"1",0.00482367570192152
"2",0.00228868740562881
"3",0.00159912880444803
"4",0.000795628628456252
"5",0.00107085078655223
"6",0.000613898773613976
"7",0.000509892481531567
"8",0.00026358210303808
"9",0.000270628790410903
"10",0.000128390926282881
"11",0.000157851557378869
"12",0.000130753375979762
"13",0.000107129617122469
"14",8.76311339071594e-05
"15",8.66355522078595e-05
"16",0.00011147749980552
"17",7.64309663481638e-05
"18",7.94464578772497e-05
"19",7.0378102136512e-05
"20",5.31413369005755e-05
"21",5.99471226078092e-05
"22",3.89343163978347e-05
"23",5.42421958014923e-05
"24",3.52644831435016e-05
"25",3.27999958280573e-05
"26",2.99944042715311e-05
"27",3.74933442128732e-05
"28",2.99713758770395e-05
"29",3.3393882549102e-05
"30",3.41447970972253e-05
"31",2.7544134813781e-05
"32",2.51307549486603e-05
"33",2.50249568233569e-05
"34",2.31192413259771e-05
"35",1.98237247056012e-05
"36",1.93396930386993e-05
"37",1.47185686264789e-05
"38",1.89139816226362e-05
"39",1.64700985182333e-05
"40",1.72271893210714e-05
"41",1.26939047737943e-05
"42",1.84164599244821e-05
"43",1.61464797673768e-05
"44",1.50693493427523e-05
"45",1.20065047370977e-05
"46",1.29381093359653e-05
"47",1.16944001492912e-05
"48",1.12008084548099e-05
"49",1.12191654824674e-05
"50",1.00590580544895e-05
"51",1.03164166141201e-05
"52",9.96143464931536e-06
"53",8.74915144237866e-06
"54",7.88267119058432e-06
"55",1.04382202849274e-05
"56",9.21480557001306e-06
"57",8.71966815483537e-06
"58",8.11433089504843e-06
"59",7.94425277446283e-06
"60",7.36115177166109e-06
"61",7.99041819548604e-06
"62",7.33275970108711e-06
"63",7.12955305110152e-06
"64",6.82948286427265e-06
"65",6.50404040629692e-06
"66",5.92446893229106e-06
"67",6.08323177623099e-06
"68",6.27095251317149e-06
"69",5.94302025042711e-06
"70",6.12508377494354e-06
"71",5.93175884658059e-06
"72",5.39492484315955e-06
"73",5.99313969892643e-06
"74",5.22858731459891e-06
"75",4.84205445240559e-06
"76",5.37081573846898e-06
"77",4.703377211212e-06
"78",4.67869768207965e-06
"79",4.57949578790091e-06
"80",3.98734315296927e-06
"81",5.01547535189058e-06
"82",4.06005549443825e-06
"83",4.54067128201856e-06
"84",4.55441626273475e-06
"85",3.67208158814175e-06
"86",3.92528738925182e-06
"87",4.09721486615455e-06
"88",4.297249557927e-06
"89",4.07243349455691e-06
"90",3.94820127394726e-06
"91",3.67059434361794e-06
"92",3.16398757604015e-06
"93",3.62630963788525e-06
"94",3.29741532250119e-06
"95",3.40343680820537e-06
"96",3.0167701959004e-06
"97",3.18307884235515e-06
"98",2.91365763332637e-06
"99",2.90285482994401e-06
"100",2.95942229734884e-06
"101",2.83064901215884e-06
"102",3.13107186745886e-06
"103",3.09031154210146e-06
"104",2.6297471501337e-06
"105",2.88688424120937e-06
"106",2.38547158452417e-06
"107",2.85840163617227e-06
"108",2.45325022315614e-06
"109",2.52437383623091e-06
"110",2.35742265266287e-06
"111",2.59522393077021e-06
"112",2.33421035028576e-06
"113",2.29762397389513e-06
"114",2.26838217526972e-06
"115",2.08297495503942e-06
"116",2.27824971147472e-06
"117",2.56168254136977e-06
"118",2.26178103981292e-06
"119",2.35369272674921e-06
"120",2.10089408499677e-06
"121",2.3678266001257e-06
"122",2.12216472650287e-06
"123",2.00074878026491e-06
"124",2.23290297491389e-06
"125",1.84859025255628e-06
"126",1.96600957125571e-06
"127",1.99490386364594e-06
"128",2.0666082493789e-06
"129",1.97616619372242e-06
"130",2.03304004738449e-06
"131",1.81201565367279e-06
"132",1.85429718915115e-06
"133",1.64175051395946e-06
"134",1.86128508590062e-06
"135",1.65324290904971e-06
"136",1.64534945766449e-06
"137",1.70824546607012e-06
"138",1.76396141921086e-06
"139",1.56614510795067e-06
"140",1.59795348086286e-06
"141",1.71001122165777e-06
"142",1.58341572257328e-06
"143",1.66471971702969e-06
"144",1.49118413732486e-06
"145",1.52725110462953e-06
"146",1.45644019289576e-06
"147",1.50413644249914e-06
"148",1.46137209170322e-06
"149",1.41785352796903e-06
"150",1.4179212465244e-06
"151",1.46861357292451e-06
"152",1.32852256300521e-06
"153",1.30241427452812e-06
"154",1.28762730205043e-06
"155",1.30928219043866e-06
"156",1.415851431806e-06
"157",1.32470338863655e-06
"158",1.16508273953004e-06
