"","x"
"1",0.00247208251283994
"2",0.00210629698044305
"3",0.00207417560139029
"4",0.00130450426780139
"5",0.00063878042576299
"6",0.00049691112947797
"7",0.000439584049880718
"8",0.000254661469531584
"9",0.000266694170969891
"10",0.000236189851670432
"11",0.0001569739723174
"12",0.000120401199335402
"13",9.57324496656896e-05
"14",0.000112507549559196
"15",0.000116781184630993
"16",7.88885450757603e-05
"17",6.58508767399111e-05
"18",7.63842945182426e-05
"19",6.87692594766759e-05
"20",4.72799934287537e-05
"21",5.61623071617953e-05
"22",4.70148669826864e-05
"23",3.91500203832264e-05
"24",4.10791826844941e-05
"25",3.96446800108276e-05
"26",3.46405989890305e-05
"27",3.41257587299356e-05
"28",3.48787286399418e-05
"29",3.28967346314856e-05
"30",3.03169840150499e-05
"31",2.74230577781177e-05
"32",2.69306754548952e-05
"33",2.6889467808774e-05
"34",2.40885703478831e-05
"35",2.26623568428019e-05
"36",2.23506879325106e-05
"37",2.03823671731965e-05
"38",2.01653868109903e-05
"39",1.58152413304538e-05
"40",1.60342609773709e-05
"41",1.40966865906357e-05
"42",1.55807786707936e-05
"43",1.5183210010827e-05
"44",1.43262321501218e-05
"45",1.18589920579544e-05
"46",1.12489925920874e-05
"47",1.16019319198769e-05
"48",1.18627789243079e-05
"49",1.15965165221307e-05
"50",9.76528885207429e-06
"51",9.9804367348004e-06
"52",1.16692387170964e-05
"53",1.02132520722195e-05
"54",1.05212820946217e-05
"55",9.35643048793325e-06
"56",9.12484767639401e-06
"57",8.66261118898908e-06
"58",8.42454788949098e-06
"59",7.67087163364721e-06
"60",7.4687939203767e-06
"61",8.32398790968211e-06
"62",7.44831667058481e-06
"63",8.10160769498743e-06
"64",6.98714542378917e-06
"65",6.10074669948514e-06
"66",6.45793800171424e-06
"67",7.23187987692253e-06
"68",6.11957612617784e-06
"69",5.79554853088729e-06
"70",5.35839024847212e-06
"71",5.69478071412591e-06
"72",6.2863140595409e-06
"73",6.0095686845826e-06
"74",5.93668191140562e-06
"75",5.13494882278902e-06
