"","x"
"1",0.0036598642862211
"2",0.00128451410443553
"3",0.00104019401545153
"4",0.000965161841852443
"5",0.000420169681596458
"6",0.000586437665458679
"7",0.00028782970521541
"8",0.00017477604777368
"9",0.00022471605476947
"10",0.000164887914601513
"11",0.000186900322724131
"12",0.000135434146560181
"13",0.00014990024443286
"14",0.000116965019502183
"15",0.000145395146118326
"16",8.19736925957543e-05
"17",7.93097337563527e-05
"18",7.40573075375746e-05
"19",6.38707405234966e-05
"20",6.61878609112887e-05
"21",4.49001117709462e-05
"22",4.26064599267747e-05
"23",4.7634361634711e-05
"24",4.14691608533816e-05
"25",4.51283899673982e-05
"26",4.45441832241986e-05
"27",3.86471463530336e-05
"28",3.40443547417814e-05
"29",3.5350826673354e-05
"30",2.54284440160029e-05
"31",2.35361140483986e-05
"32",2.80752529945511e-05
"33",2.10921637023347e-05
"34",2.50827153185815e-05
"35",2.26311592900739e-05
"36",2.2047344380236e-05
"37",2.11478988223595e-05
"38",1.59173917017266e-05
"39",1.79812847859378e-05
"40",2.08411452725544e-05
"41",1.83532013794288e-05
"42",1.83595300055278e-05
"43",1.73280246695269e-05
"44",1.43068779102229e-05
"45",1.44023338973833e-05
"46",1.42963179938874e-05
"47",1.27045298861448e-05
"48",1.19628751899506e-05
"49",1.30363265024532e-05
"50",1.11710277195237e-05
"51",1.1813079830978e-05
"52",1.12242596498282e-05
"53",1.06862153387939e-05
"54",1.03438838472646e-05
"55",8.24253883754399e-06
"56",9.18354489051526e-06
"57",9.22925473024015e-06
"58",8.63203376955944e-06
"59",9.17458068350728e-06
"60",7.4723344895926e-06
"61",7.47034338313928e-06
"62",8.28554887694495e-06
"63",9.13776548150007e-06
"64",7.53220876483622e-06
"65",7.64813730905098e-06
"66",6.49648569334573e-06
"67",6.06519849985458e-06
"68",6.74502784695629e-06
"69",5.98590881024906e-06
"70",5.18747107408195e-06
"71",5.98334465999857e-06
"72",6.24945725643314e-06
"73",6.18529506140245e-06
"74",5.5790032606748e-06
"75",4.88414001059342e-06
"76",4.91672364494736e-06
"77",5.36537205146762e-06
"78",5.01726549911639e-06
"79",4.6995713014034e-06
"80",4.74966210940097e-06
"81",4.52537905863414e-06
"82",4.42505025594888e-06
"83",4.8331636702588e-06
"84",5.33962840124717e-06
"85",4.10544338755496e-06
"86",4.06505577424725e-06
"87",4.03787931615422e-06
"88",4.16926135238986e-06
"89",3.8932753835045e-06
"90",3.69978030810467e-06
"91",3.90335213882152e-06
"92",3.95266747472203e-06
"93",4.04694586346898e-06
"94",3.99476216665129e-06
"95",3.5889630222098e-06
"96",3.39286444868152e-06
"97",3.55327215061714e-06
"98",3.34872015332759e-06
"99",3.10873413870582e-06
"100",3.45953337909376e-06
"101",3.28708827034853e-06
"102",3.38624237411191e-06
"103",2.86725163760801e-06
"104",2.81174396652086e-06
"105",3.06342994094993e-06
"106",3.06692298362281e-06
"107",2.61535982541148e-06
"108",2.60635609127313e-06
"109",2.88575365448219e-06
"110",2.39664652277563e-06
"111",2.46972009512873e-06
"112",2.6864452992116e-06
"113",2.60670865222917e-06
"114",2.35247687051752e-06
"115",2.42436294881157e-06
"116",2.22282701557172e-06
"117",2.25806909227039e-06
"118",2.23706152593647e-06
"119",2.27684543516013e-06
"120",2.29534133421929e-06
"121",2.27601393912269e-06
"122",2.17735002838657e-06
"123",2.06494436850234e-06
"124",2.12792314698871e-06
"125",2.13661565369469e-06
"126",2.08311140912817e-06
"127",2.05761509683083e-06
"128",2.01847303284676e-06
"129",2.0999813736007e-06
"130",1.95468843791391e-06
"131",2.05760884305289e-06
"132",2.03588496908361e-06
"133",1.93217141972116e-06
"134",1.89011634326719e-06
"135",1.81654959375617e-06
"136",1.73721478437138e-06
"137",1.75950504992705e-06
"138",1.80300309301047e-06
"139",1.66616331391755e-06
"140",1.59312224220642e-06
"141",1.80698969311161e-06
"142",1.53730153342749e-06
"143",1.65980087110146e-06
"144",1.69480239076526e-06
"145",1.62942813887617e-06
"146",1.72211600436343e-06
"147",1.51279807174416e-06
"148",1.65270314077428e-06
"149",1.55803343282888e-06
"150",1.46163799882089e-06
"151",1.45115312248486e-06
"152",1.45678642120435e-06
"153",1.41882844849608e-06
"154",1.52425820147211e-06
"155",1.42912603857372e-06
"156",1.44587570031583e-06
"157",1.27512671859887e-06
"158",1.34049412480814e-06
"159",1.32781857226554e-06
"160",1.29050919704152e-06
"161",1.32943308078957e-06
"162",1.44800110532916e-06
"163",1.3195268440778e-06
"164",1.36149094748512e-06
"165",1.28993884939619e-06
"166",1.12762720738135e-06
"167",1.25422752731741e-06
"168",1.22610370899036e-06
"169",1.32158022215385e-06
"170",1.25359319690739e-06
"171",1.3354481062646e-06
"172",1.13294421495319e-06
"173",1.1255283355573e-06
"174",1.11312153938087e-06
"175",1.1061438042665e-06
"176",1.08450994815068e-06
"177",1.15107521291609e-06
"178",1.13313666874785e-06
"179",1.13269973940931e-06
"180",1.08194415078601e-06
"181",1.09543509142382e-06
"182",1.04185068661746e-06
"183",1.12326446969239e-06
"184",1.07544066102627e-06
"185",1.06782181114857e-06
"186",1.0249959154285e-06
"187",1.06229006917135e-06
"188",1.00853640592644e-06
"189",9.95388627375466e-07
"190",1.00103318385519e-06
"191",1.02956010484146e-06
"192",9.95179708852466e-07
"193",1.0347907405081e-06
"194",9.96201551987029e-07
"195",9.67562128217071e-07
"196",9.13348444504218e-07
"197",9.76656258325526e-07
"198",9.75600480519783e-07
"199",9.22530106485237e-07
"200",9.68595505192857e-07
"201",9.36463856088519e-07
"202",9.03603614216944e-07
"203",8.68144265490508e-07
"204",8.49100186648848e-07
"205",9.08181542086029e-07
"206",8.79702089996387e-07
"207",9.21267031457938e-07
"208",8.55548073349974e-07
"209",7.66694198725279e-07
"210",9.08066360080062e-07
"211",9.06041723304523e-07
"212",8.47174511714419e-07
"213",8.52958224184564e-07
"214",8.23209954464434e-07
"215",7.93218115977409e-07
"216",7.6647100877827e-07
"217",7.90916549060897e-07
"218",8.16727315554757e-07
"219",8.13781379047674e-07
"220",7.6480986821622e-07
"221",7.5108306214006e-07
"222",8.08411769175983e-07
"223",7.93318718461989e-07
"224",7.58191291263984e-07
"225",7.55615039634133e-07
"226",7.37816584184357e-07
"227",7.34386566932555e-07
"228",8.07338155226219e-07
"229",7.11621105632195e-07
"230",7.41149907126108e-07
"231",7.73802640979565e-07
"232",7.323120002341e-07
"233",7.40764914586624e-07
"234",6.56123172628757e-07
"235",7.57190995996903e-07
"236",7.08401466544547e-07
"237",6.79933363786724e-07
"238",6.5165127815043e-07
"239",7.02288101897743e-07
"240",6.47381323985969e-07
"241",6.83164220572906e-07
"242",6.65404577407363e-07
"243",6.62569338549844e-07
"244",6.88135657040853e-07
"245",6.64613697911367e-07
"246",6.6775919559452e-07
"247",6.33608955424485e-07
"248",6.6496850991573e-07
"249",7.00793842013648e-07
"250",6.51630037733255e-07
"251",6.10245904579823e-07
"252",6.21289512385428e-07
"253",6.19350165087815e-07
"254",6.3819342905081e-07
"255",6.05699710470377e-07
"256",5.90908232073979e-07
"257",6.54797377149191e-07
"258",6.4462134235283e-07
"259",6.4242127829029e-07
"260",6.07327226111664e-07
"261",5.99093097203142e-07
"262",6.07493057553329e-07
"263",5.98376477207018e-07
"264",5.90987123395347e-07
"265",6.03463235894029e-07
"266",6.40643163164654e-07
"267",5.84671415541075e-07
"268",6.01528513615583e-07
"269",5.98566875718426e-07
"270",5.82944101449372e-07
"271",5.66887250220763e-07
"272",6.05571118977163e-07
"273",5.69729744190174e-07
"274",5.41843392914711e-07
"275",5.21925060830024e-07
"276",5.80291592823588e-07
"277",5.57168898238011e-07
"278",5.30415720167359e-07
"279",5.36136624015076e-07
"280",5.34127503914583e-07
"281",5.73424872520125e-07
"282",5.32917642681424e-07
"283",5.22885277398435e-07
"284",5.07339911699553e-07
"285",5.27843536252985e-07
"286",5.01427864588864e-07
"287",5.56206551799118e-07
"288",5.44524618532666e-07
"289",5.21661946746703e-07
"290",5.24994643801581e-07
"291",5.19524618797368e-07
"292",5.15350591463263e-07
"293",5.02682843675683e-07
"294",5.39541131575724e-07
"295",4.96015953164477e-07
"296",4.70108411746661e-07
"297",5.12629639416275e-07
"298",4.9417161860064e-07
"299",4.9092978035387e-07
"300",4.94036045816695e-07
"301",4.94203580633761e-07
"302",4.80975913326779e-07
"303",4.76844621169997e-07
"304",4.78297119728399e-07
"305",4.856038035813e-07
"306",4.72058749286171e-07
"307",4.9540535384835e-07
"308",4.77168708948419e-07
"309",4.67499377464955e-07
"310",4.88475450642857e-07
"311",4.7806889859517e-07
"312",4.86878294754208e-07
"313",4.69503677749032e-07
"314",4.63747235815467e-07
"315",4.65515688790447e-07
"316",4.44750263215903e-07
"317",4.64308400005209e-07
"318",4.67367855823973e-07
"319",4.45955045749281e-07
"320",4.76528242347686e-07
"321",4.52362624518162e-07
"322",4.49170269497791e-07
"323",4.61126062436106e-07
"324",4.43631175928133e-07
"325",4.55793927733568e-07
"326",4.43953684196722e-07
"327",4.37253251627797e-07
"328",4.41969038682716e-07
"329",4.15231444281908e-07
"330",4.39006323712153e-07
"331",4.34914080786781e-07
"332",4.10854983626973e-07
"333",4.59528460400107e-07
"334",4.39223850398089e-07
"335",4.2613096641848e-07
"336",4.25824748289005e-07
"337",4.30123179716183e-07
"338",4.27088186074824e-07
"339",4.39234388411677e-07
"340",4.22766052127221e-07
"341",4.12256457926641e-07
"342",4.19940102054061e-07
"343",4.10006224370779e-07
"344",4.06470472602571e-07
"345",4.09320584115237e-07
"346",4.37950763612196e-07
"347",4.12765653296574e-07
"348",4.02027860377388e-07
"349",4.17700889107391e-07
"350",3.78788856283681e-07
"351",4.10759016680958e-07
"352",3.85647244783727e-07
"353",4.1157062414943e-07
"354",3.8286709865187e-07
"355",3.98216636086953e-07
"356",4.0302495888445e-07
"357",4.04758292460923e-07
"358",4.07353408065666e-07
"359",4.26458992369963e-07
"360",3.78123568771058e-07
"361",4.04715046653366e-07
"362",4.01154230866769e-07
"363",3.84566358968252e-07
"364",3.8490654723741e-07
"365",4.08522634370911e-07
"366",3.85507522543879e-07
"367",3.87021899944689e-07
"368",3.90666525816257e-07
"369",4.01091655600259e-07
"370",3.5760465813449e-07
"371",3.90914998178523e-07
"372",3.73452811388235e-07
"373",3.89709599947243e-07
"374",3.78420856630608e-07
"375",3.82350456160931e-07
"376",3.73917159449558e-07
"377",3.69806247542409e-07
"378",3.44752869573835e-07
"379",3.69087729712914e-07
"380",3.8294943430357e-07
"381",3.76942807406883e-07
"382",3.80731404796982e-07
"383",3.77640180261511e-07
"384",3.53077503688006e-07
"385",3.75551801392975e-07
"386",3.67436500016667e-07
"387",3.41869927927262e-07
"388",3.66810252315272e-07
"389",3.29414576235909e-07
"390",3.47931892315589e-07
"391",3.79179719777535e-07
"392",3.63104724866892e-07
"393",3.44899937093281e-07
"394",3.60989290749336e-07
"395",3.7278636239529e-07
"396",3.47275896509661e-07
"397",3.50896231482739e-07
"398",3.57211945718353e-07
"399",3.39451691685746e-07
"400",3.50575638634316e-07
"401",3.50142294655055e-07
"402",3.46123608806591e-07
"403",3.46810847686858e-07
"404",3.63010570366178e-07
"405",3.491023401826e-07
"406",3.61777567803275e-07
"407",3.33906485628261e-07
"408",3.51692481761897e-07
"409",3.34366561339709e-07
"410",3.43159346593022e-07
"411",3.4707950249399e-07
"412",3.38298115329479e-07
"413",3.48707399126162e-07
"414",3.36765266670865e-07
"415",3.51629886558323e-07
"416",3.51197326369139e-07
"417",3.42935517995428e-07
"418",3.31397106614054e-07
"419",3.40343985287485e-07
"420",3.29293588389441e-07
"421",3.46976255854096e-07
"422",3.37951241592648e-07
"423",3.31424732702413e-07
"424",3.4087959693315e-07
"425",3.45626663162296e-07
"426",3.48361661958336e-07
"427",3.42876692085721e-07
"428",3.38487950196093e-07
"429",3.27472481587667e-07
"430",3.46521430340316e-07
"431",3.31713838105452e-07
"432",3.42087210197126e-07
"433",3.3967800436092e-07
"434",3.15092030391221e-07
"435",3.38304552432301e-07
"436",3.38569446783752e-07
"437",3.40678227662052e-07
"438",3.3322277547072e-07
"439",3.46300520795915e-07
"440",3.49343885929232e-07
"441",3.19861100838527e-07
"442",3.37196720303737e-07
"443",3.3557174891481e-07
"444",3.42743807606415e-07
"445",3.38902456483738e-07
"446",3.23665633172893e-07
"447",3.1842838067431e-07
"448",3.20121992504328e-07
"449",3.09653988676456e-07
"450",3.21979768537224e-07
"451",3.16576494932924e-07
"452",3.07214529627936e-07
"453",3.27448609813647e-07
"454",3.34648666191782e-07
"455",3.17408296783878e-07
"456",3.30641631721093e-07
"457",3.23306018238807e-07
"458",3.19139516809501e-07
"459",3.19349072814579e-07
"460",3.22202010730678e-07
"461",3.3942010678123e-07
"462",3.15706119553303e-07
"463",3.04854402664734e-07
"464",3.18556596488598e-07
"465",3.05365839370125e-07
"466",3.35591545398244e-07
"467",3.04328116439995e-07
"468",3.14477764318198e-07
"469",3.09119439094045e-07
"470",3.2159658235166e-07
"471",3.17851092213214e-07
"472",3.22358505887246e-07
"473",3.13301518868299e-07
"474",3.17114080968995e-07
"475",3.05414195661617e-07
"476",3.05722468223338e-07
"477",3.15233644728433e-07
"478",3.20051994403707e-07
"479",3.18687077435299e-07
"480",3.03726139257764e-07
"481",3.07453793694087e-07
"482",3.08831297678094e-07
"483",3.03757085046123e-07
"484",3.04354791551048e-07
"485",3.05891384834617e-07
"486",2.90182522315152e-07
"487",2.98595768429193e-07
"488",3.06785161455022e-07
"489",3.0689545905852e-07
"490",2.95951001542901e-07
"491",2.9748209161144e-07
"492",3.02036528752191e-07
"493",2.93744037721371e-07
"494",2.90072627542835e-07
"495",3.09084709563321e-07
"496",2.93716348714384e-07
"497",3.01380698179283e-07
"498",2.99907535819245e-07
"499",3.11560270915537e-07
"500",2.95913302865949e-07
"501",2.89207104793823e-07
"502",3.0119789576166e-07
"503",3.05378756867186e-07
"504",2.95496136573169e-07
"505",2.879024844111e-07
"506",2.95017053869659e-07
"507",3.02798164644101e-07
"508",3.07368050286324e-07
"509",3.10619670019874e-07
"510",2.98874478896525e-07
"511",2.88609631382324e-07
"512",2.71695089221274e-07
"513",2.84720275261101e-07
