"","x"
"1",0.000284615010243066
"2",0.000326948324091717
"3",0.000110004485107353
"4",0.000107392430949103
"5",6.56332607091015e-05
"6",7.95237413610419e-05
"7",0.000115188940078919
"8",8.47073517206939e-05
"9",6.68493946529491e-05
"10",6.86486342177387e-05
"11",4.25681482072579e-05
"12",4.44136063587611e-05
"13",2.66832847390495e-05
"14",3.64700549715138e-05
"15",2.77585992025683e-05
"16",3.0576315878765e-05
"17",2.71717385380072e-05
"18",3.04154144295048e-05
"19",1.80303684819373e-05
"20",2.40324363840489e-05
"21",1.93810471116446e-05
"22",2.13735604519707e-05
"23",2.22995483505739e-05
"24",1.91553312038486e-05
"25",1.57613091365648e-05
"26",2.15532312647406e-05
"27",1.57463564702489e-05
"28",1.73778440649602e-05
"29",1.58104217571955e-05
"30",1.36638683658641e-05
"31",1.56475170865093e-05
"32",1.43651083715517e-05
"33",1.38093487527486e-05
"34",1.42636508248698e-05
"35",1.30104955186972e-05
"36",1.37011110180282e-05
"37",1.10122451631166e-05
"38",1.35445979869023e-05
"39",1.018322555427e-05
"40",1.16248210730509e-05
"41",9.903219028782e-06
"42",9.76462087174793e-06
"43",9.4551692184514e-06
"44",1.07318981684632e-05
"45",1.02993645234656e-05
"46",8.02989625209091e-06
"47",7.37742001403818e-06
"48",8.74743143880141e-06
"49",8.01970341048066e-06
"50",7.67517341672273e-06
"51",6.26152183042411e-06
"52",7.62218955228062e-06
"53",7.22017595319987e-06
"54",7.14948906900611e-06
"55",6.95080348522288e-06
"56",7.17896658278817e-06
"57",7.31496351380585e-06
"58",6.65741282460143e-06
"59",6.75013673498431e-06
"60",7.21184315032135e-06
"61",6.45652819266267e-06
"62",6.2473316464814e-06
"63",6.8172771605813e-06
"64",5.90881195744657e-06
"65",6.20338089555878e-06
"66",6.08214403306658e-06
"67",6.9591478341813e-06
"68",5.73322492264833e-06
"69",5.28847651731962e-06
"70",5.11507111392454e-06
"71",5.18728794324165e-06
"72",5.52098591357312e-06
"73",5.38033102726039e-06
"74",5.34646171095714e-06
"75",5.37960783803907e-06
"76",4.78346478704843e-06
"77",5.10543622131709e-06
"78",5.18909323389592e-06
"79",4.70463959177905e-06
"80",4.30641530328993e-06
"81",4.6367119408824e-06
"82",4.7240234143106e-06
"83",4.5762796230681e-06
"84",4.12959382435502e-06
"85",4.48410862145358e-06
"86",4.01144088967313e-06
"87",3.9756574520606e-06
"88",3.75121089366644e-06
"89",4.04311849326671e-06
"90",3.82154583874439e-06
"91",3.86402481394472e-06
"92",3.76043855545354e-06
"93",3.66705620521243e-06
"94",3.56624697087565e-06
"95",3.6437937185934e-06
"96",3.20079255581179e-06
"97",3.44219241632831e-06
"98",3.66951829731305e-06
"99",3.53354632916153e-06
"100",3.90079330951464e-06
