"","x"
"1",0.000183387041215437
"2",0.000292564466388796
"3",0.000126048105313948
"4",0.000111639789894209
"5",0.00012656856814933
"6",9.67399077704797e-05
"7",9.22576564891866e-05
"8",8.11947248667827e-05
"9",5.32985473305685e-05
"10",5.81365711409051e-05
"11",5.07766224350978e-05
"12",5.2875632626918e-05
"13",2.89938787179702e-05
"14",4.07128740788235e-05
"15",2.99348645876807e-05
"16",3.71141957833097e-05
"17",2.83387496331761e-05
"18",3.0389753255027e-05
"19",2.60097646594389e-05
"20",1.89193293169461e-05
"21",2.43858353220815e-05
"22",2.65827232558695e-05
"23",2.08978754385316e-05
"24",1.96925165155843e-05
"25",1.86613149050792e-05
"26",1.74291572551145e-05
"27",1.95385997752411e-05
"28",1.9956229540077e-05
"29",1.43950567833361e-05
"30",1.29717217936561e-05
"31",1.52957616340014e-05
"32",1.33666812996849e-05
"33",1.58816451707207e-05
"34",1.30779409838726e-05
"35",1.29219387283096e-05
"36",1.20658428304334e-05
"37",9.9987241459903e-06
"38",1.40094241656703e-05
"39",1.20960740761406e-05
"40",1.22315949227576e-05
"41",9.76456997650794e-06
"42",9.78806279007617e-06
"43",8.87645604532362e-06
"44",9.17868287074583e-06
"45",8.45728665458913e-06
"46",9.87432162078502e-06
"47",1.01877351376368e-05
"48",6.81711069364749e-06
"49",8.0202621135633e-06
"50",8.98370200109875e-06
"51",9.09537177425411e-06
"52",8.1993797456209e-06
"53",7.18053903785399e-06
"54",7.90945883144645e-06
"55",7.19768975994067e-06
"56",5.77451048067318e-06
"57",7.10749249936612e-06
"58",6.69312371257645e-06
"59",6.6254249158221e-06
"60",6.99173442168245e-06
"61",6.11087970702546e-06
"62",6.61761795161282e-06
"63",6.02430851376718e-06
"64",6.13067572196427e-06
"65",5.09567310902258e-06
"66",5.19540667182136e-06
"67",5.76654850287516e-06
"68",5.46809479454035e-06
"69",5.81259309796512e-06
"70",4.72663807660127e-06
"71",4.62228278605054e-06
"72",4.96901101957635e-06
"73",5.01519866606812e-06
"74",5.21730631688932e-06
"75",4.44813418265622e-06
"76",5.40113601324678e-06
"77",4.43433522666206e-06
"78",4.53650687221558e-06
"79",4.32225675735007e-06
"80",4.49469149118865e-06
"81",4.54460516140174e-06
"82",4.02189326385191e-06
"83",4.03592203403899e-06
"84",4.5677465518136e-06
"85",4.08609561228645e-06
"86",4.23085595029526e-06
"87",3.96200939297306e-06
"88",3.70624795622912e-06
"89",3.39398061314203e-06
"90",3.90227011227937e-06
"91",3.76956161121802e-06
"92",3.63929941602867e-06
"93",3.43751928820797e-06
"94",3.9918666592674e-06
"95",3.70012167712491e-06
"96",3.53369800758304e-06
"97",3.31462439413488e-06
"98",3.28565970498298e-06
"99",3.24836405407682e-06
"100",3.39448879846243e-06
"101",3.60733578694376e-06
"102",3.12264365348124e-06
"103",3.35243659552058e-06
"104",3.12515636578539e-06
"105",3.28003465247509e-06
"106",3.20056084341226e-06
"107",3.34719006769667e-06
"108",2.88123188925407e-06
"109",2.85636734501738e-06
"110",3.31697697832907e-06
"111",2.83252459822353e-06
"112",3.11301235667319e-06
"113",2.8794727327399e-06
"114",3.09458816442974e-06
"115",2.98781633980447e-06
"116",2.88663605698388e-06
"117",2.76171896389143e-06
"118",2.96417218893654e-06
"119",2.73690048585831e-06
"120",2.86695224314939e-06
"121",2.76580093110514e-06
"122",2.96510270823986e-06
"123",2.61025956739987e-06
"124",2.74263009454657e-06
"125",2.82186058463779e-06
"126",2.55400849002459e-06
"127",2.37574863953924e-06
"128",2.43519473672463e-06
"129",2.68335832689772e-06
"130",2.26023948471687e-06
"131",2.49550159473013e-06
"132",2.65397467761454e-06
"133",2.29415016333331e-06
"134",2.55467942833758e-06
"135",2.58732164317453e-06
"136",2.22173111829996e-06
"137",2.42468333772591e-06
"138",2.49779286217295e-06
"139",2.33967306826074e-06
"140",2.05530000859748e-06
"141",2.20185849159784e-06
"142",2.14047010766835e-06
"143",2.33383673904901e-06
"144",2.01305661923486e-06
"145",2.12876850673602e-06
"146",2.10856302934925e-06
"147",2.17683314381275e-06
"148",2.14454607113128e-06
"149",2.2003889577066e-06
"150",2.24201864887992e-06
"151",1.98319841183042e-06
"152",2.05961365044335e-06
"153",1.99164164648327e-06
"154",1.96356053289159e-06
"155",2.07910107687324e-06
"156",1.91807941396684e-06
"157",1.94457803833008e-06
"158",1.86011380232198e-06
"159",2.02530951687081e-06
"160",1.90145079580851e-06
"161",1.82016759032627e-06
"162",1.85776472270361e-06
"163",1.87591002474836e-06
"164",1.77043497401626e-06
"165",1.80956473887436e-06
"166",1.89014411007406e-06
"167",1.85872972166875e-06
"168",1.76739881453251e-06
"169",1.81352158920122e-06
"170",1.80957043465463e-06
"171",1.81869480293888e-06
