"","x"
"1",0.000244697602042675
"2",0.000165944567377634
"3",0.000133111131713452
"4",0.000114133515601307
"5",0.0001066345673722
"6",8.37285188208337e-05
"7",6.52877813283851e-05
"8",7.19776418834568e-05
"9",4.80289313434549e-05
"10",7.00061002565518e-05
"11",5.30829084564185e-05
"12",4.57298608582279e-05
"13",5.03572387248584e-05
"14",2.92469236028026e-05
"15",3.06583771632862e-05
"16",3.3405789962487e-05
"17",3.45665418100176e-05
"18",2.95601121699137e-05
"19",2.77730226271967e-05
"20",2.45561314954033e-05
"21",2.04356111429012e-05
"22",2.14667593191966e-05
"23",2.04678567113802e-05
"24",1.84489069972879e-05
"25",2.03493972194873e-05
"26",1.77603790868301e-05
"27",1.39537672310713e-05
"28",1.51793871810336e-05
"29",1.73728907879449e-05
"30",1.28220144084989e-05
"31",1.34630177818107e-05
"32",1.39990458224641e-05
"33",1.42834563480374e-05
"34",1.37153413916478e-05
"35",1.22917142633553e-05
"36",1.2389794731144e-05
"37",1.16032509699379e-05
"38",1.27077774484405e-05
"39",1.06490328741516e-05
"40",1.0031186170728e-05
"41",1.10511232881227e-05
"42",1.04267385604451e-05
"43",7.16436128785022e-06
"44",9.73809155886235e-06
"45",9.58416435396149e-06
"46",8.90703025639903e-06
"47",8.39821782756413e-06
"48",8.30017288517367e-06
"49",7.86369098701792e-06
"50",8.14556584547353e-06
"51",6.8548723691423e-06
"52",8.54807134729585e-06
"53",7.8631204809496e-06
"54",6.86474582132385e-06
"55",8.0840390317337e-06
"56",8.51056444750909e-06
"57",5.98460263201228e-06
"58",7.00612892932054e-06
"59",6.80152388734122e-06
"60",6.50851902634356e-06
"61",6.46890180779182e-06
"62",6.23894863634783e-06
"63",5.87312930139009e-06
"64",5.99264121842421e-06
"65",6.06909848678144e-06
"66",6.44193643642955e-06
"67",5.95966540040608e-06
"68",5.611827703908e-06
"69",5.95946284801525e-06
"70",5.81754457259945e-06
"71",4.99281716741928e-06
"72",5.53649147945279e-06
"73",5.66879538451613e-06
"74",5.45493529402897e-06
"75",4.90783082976905e-06
"76",5.38892719578902e-06
"77",4.96594882160524e-06
"78",5.11001236056191e-06
"79",5.08678377506836e-06
"80",4.6306520095435e-06
"81",4.58870238467976e-06
"82",4.18249776296607e-06
"83",4.64470130548413e-06
"84",4.26865459733148e-06
"85",4.27412032690737e-06
"86",3.82482108003523e-06
"87",4.16076110138052e-06
"88",4.87839362446409e-06
"89",3.81375953310642e-06
"90",4.46589880813677e-06
"91",3.71750646472491e-06
"92",3.91961711423606e-06
"93",3.92405187997307e-06
"94",3.99011165461675e-06
"95",4.01260149041638e-06
"96",3.83473726795225e-06
"97",3.54524295613182e-06
"98",3.22356890553158e-06
"99",3.42248576906033e-06
"100",3.60576753377808e-06
"101",3.21297549788681e-06
"102",3.18911404110764e-06
"103",3.45721365561813e-06
"104",3.14476033963288e-06
"105",3.08047024805217e-06
"106",3.77876591253211e-06
"107",3.29643051603462e-06
"108",2.95123140851983e-06
"109",2.97679170069237e-06
"110",3.194928296642e-06
"111",3.03163824097277e-06
"112",2.91526180191869e-06
"113",3.0556232992148e-06
"114",2.97986344615701e-06
"115",2.65804201286617e-06
"116",2.77224281872383e-06
"117",2.62796414138109e-06
"118",2.78578162008183e-06
"119",2.67348505145204e-06
"120",2.64916126200935e-06
"121",2.65370488687048e-06
"122",2.47909471145128e-06
"123",2.65683110067209e-06
"124",2.49932992288742e-06
"125",2.72868131416253e-06
"126",2.4820887714991e-06
"127",2.55675358612808e-06
"128",2.66239590078471e-06
"129",2.46754016197596e-06
"130",2.31101673991673e-06
"131",2.35711437234784e-06
"132",2.59065366777579e-06
"133",2.47400716110299e-06
"134",2.28313886460416e-06
"135",2.28358351244767e-06
"136",2.24031848877774e-06
"137",2.20196662812022e-06
"138",1.98940225953157e-06
"139",2.20913082840299e-06
"140",2.39059229450531e-06
"141",2.35579778421435e-06
"142",2.33909888891889e-06
"143",1.90121208030799e-06
"144",2.00445879034228e-06
"145",2.11930845024243e-06
"146",1.92217972350443e-06
"147",2.18845243990421e-06
"148",2.20659070814549e-06
"149",2.2747952978693e-06
"150",1.95366519525017e-06
"151",2.14765687197047e-06
"152",1.92396808484469e-06
"153",1.92235954376135e-06
"154",2.18230440204582e-06
"155",1.98758496283967e-06
"156",2.1055069323705e-06
"157",2.07829183112555e-06
"158",1.88552277132026e-06
"159",2.10118012298537e-06
"160",1.8836609163902e-06
"161",1.88322774817831e-06
"162",1.92086599387089e-06
"163",1.90847229985004e-06
"164",1.89615134540734e-06
"165",1.88932772856624e-06
"166",1.88165343657604e-06
"167",1.70267936646435e-06
"168",1.80781633549875e-06
"169",1.54836853964865e-06
"170",1.7643548724214e-06
"171",1.69963369776084e-06
"172",1.79227520848423e-06
"173",1.73674464234073e-06
"174",1.65792079525834e-06
"175",1.67171631618145e-06
"176",1.73495431103186e-06
"177",1.72782315544951e-06
"178",1.61354920430267e-06
"179",1.74046563740172e-06
"180",1.54475623584142e-06
"181",1.73067745612631e-06
"182",1.55304246867936e-06
"183",1.43735920378229e-06
"184",1.64249129263424e-06
"185",1.50880711845376e-06
"186",1.57745011758521e-06
"187",1.62072019540839e-06
"188",1.5248780884534e-06
"189",1.49074020746684e-06
"190",1.50835529069682e-06
"191",1.64965138283307e-06
"192",1.45891273109832e-06
"193",1.52488647111726e-06
"194",1.49985277045035e-06
"195",1.50610043677749e-06
"196",1.56872168412174e-06
"197",1.48964677703371e-06
"198",1.41316316726834e-06
"199",1.40971186410137e-06
"200",1.5070626119573e-06
"201",1.47547509407476e-06
"202",1.42740603151164e-06
"203",1.38366427729879e-06
"204",1.37382411992677e-06
"205",1.45939331149191e-06
"206",1.49361832329046e-06
"207",1.47949485318733e-06
"208",1.34282863099604e-06
"209",1.30768905642531e-06
"210",1.38571412674378e-06
"211",1.37050134794343e-06
"212",1.38336716760283e-06
"213",1.38226757786052e-06
"214",1.28957082599888e-06
"215",1.22926062748689e-06
"216",1.20128066963444e-06
"217",1.22661638435918e-06
"218",1.21699442985253e-06
"219",1.20648874730945e-06
"220",1.20076297833614e-06
"221",1.21243999798293e-06
"222",1.19007907096036e-06
"223",1.28010785159222e-06
"224",1.26674603675265e-06
"225",1.18371343696036e-06
"226",1.21205786026509e-06
"227",1.18858334038121e-06
"228",1.28925128269657e-06
"229",1.15814258732673e-06
"230",1.29788847037091e-06
"231",1.2098865180836e-06
"232",1.2045839511628e-06
"233",1.17692156638459e-06
"234",1.24449614516178e-06
"235",1.19290018031952e-06
"236",1.19308618032713e-06
"237",1.29502822857898e-06
"238",1.17800529051511e-06
"239",1.18854022859617e-06
"240",1.1846755071551e-06
"241",1.17372649646215e-06
"242",1.20399837738425e-06
"243",1.13485378949336e-06
"244",1.15176787255823e-06
"245",1.15801505020334e-06
"246",1.14985277083665e-06
"247",1.10790194846549e-06
"248",1.10611887035744e-06
"249",1.11979130990545e-06
"250",1.14175476956471e-06
"251",1.1547197983221e-06
"252",1.17200288473691e-06
"253",1.11369772747043e-06
"254",1.10228517856521e-06
"255",1.15247830615799e-06
"256",1.17184916862306e-06
"257",1.06218712895106e-06
"258",1.06135018957168e-06
"259",1.0958761528729e-06
"260",1.04591078564289e-06
"261",1.04167230669288e-06
"262",9.76276963213761e-07
"263",1.04811011982967e-06
"264",1.00082315479672e-06
"265",1.05463850531733e-06
"266",1.03270564646509e-06
"267",9.90964637987491e-07
"268",1.03682059537877e-06
"269",1.05441013423708e-06
"270",9.91036020160263e-07
"271",9.98947515673066e-07
"272",9.97316189691028e-07
"273",9.74990826951319e-07
"274",9.89230294687661e-07
"275",1.00089705942605e-06
"276",1.00504775383878e-06
"277",1.00359919482256e-06
"278",9.26778702201849e-07
"279",1.01156865724983e-06
"280",9.26638687355079e-07
"281",9.58024375250805e-07
"282",1.01474428238746e-06
"283",9.58323631158979e-07
"284",8.89397244805876e-07
"285",9.38553099889819e-07
"286",1.01070526414353e-06
"287",9.55447907799717e-07
"288",9.30913830292214e-07
"289",9.78638883678024e-07
"290",9.63072325338494e-07
"291",9.72950836121129e-07
"292",9.53260184000753e-07
"293",8.88927021456075e-07
"294",8.83362497830006e-07
"295",1.03909815538713e-06
"296",9.45130247633998e-07
"297",9.31273584509092e-07
"298",9.6935194357273e-07
"299",8.76252282387318e-07
"300",8.56727835616578e-07
"301",9.12685552894434e-07
"302",9.21265504886211e-07
"303",8.93433688379854e-07
"304",8.69039295529178e-07
"305",9.11621886565905e-07
"306",8.63327977022797e-07
"307",8.65598939818051e-07
"308",8.51830453742527e-07
"309",8.25495960427601e-07
"310",8.72380884044981e-07
"311",8.27223758928192e-07
"312",8.79534043445114e-07
"313",8.90786088865499e-07
"314",8.73242954677282e-07
"315",8.88096807664164e-07
"316",8.22354596236194e-07
"317",8.40498663191921e-07
"318",8.17541482948246e-07
"319",8.91278570349154e-07
"320",8.8190054286952e-07
"321",8.40286018126653e-07
"322",8.23825000550918e-07
"323",8.44216048652035e-07
"324",8.10310868762405e-07
"325",8.3710528211113e-07
"326",7.8188338037987e-07
"327",8.10031722649312e-07
"328",8.02335431291298e-07
"329",8.02693159068038e-07
"330",8.24562987621078e-07
"331",7.99080159787144e-07
"332",8.12833511687986e-07
"333",7.80249095667721e-07
"334",7.78251812930435e-07
"335",7.74396452268541e-07
"336",7.6390179298357e-07
"337",7.81220148183368e-07
"338",7.93261366881938e-07
"339",7.65661653780188e-07
"340",8.44690453526678e-07
"341",7.74834521797213e-07
"342",7.92942862706169e-07
"343",7.92881239867958e-07
"344",7.73186463604847e-07
"345",7.89405171595763e-07
"346",7.6252057372737e-07
"347",7.45560467306711e-07
"348",7.88298639103667e-07
"349",7.64499476936406e-07
"350",7.5108063127685e-07
"351",7.74685384388848e-07
"352",7.68460132625089e-07
"353",7.2128125099145e-07
"354",7.45329322159218e-07
"355",7.62462006312239e-07
"356",7.04412477729899e-07
"357",7.65772594192984e-07
"358",7.56309536984096e-07
"359",7.28613840089683e-07
"360",7.37715962970015e-07
"361",7.40028437620211e-07
"362",7.44236208212892e-07
"363",7.17340597720104e-07
"364",7.10102689165404e-07
"365",7.19474157814495e-07
"366",6.92132943653547e-07
"367",7.37499012347149e-07
"368",6.88285697844444e-07
"369",7.29282097295734e-07
"370",6.80741639457442e-07
"371",7.36374575234015e-07
"372",7.09187567316548e-07
"373",7.18950934063762e-07
"374",7.08104923158253e-07
"375",7.09148294456481e-07
"376",7.78562731513765e-07
"377",7.43068718278934e-07
"378",7.05486347105013e-07
"379",7.13529658821537e-07
"380",7.07079858504827e-07
"381",7.22365824666889e-07
"382",7.29306025002108e-07
"383",7.03239359073995e-07
"384",6.89639942052385e-07
"385",7.10658069773637e-07
"386",7.1769450352996e-07
"387",7.39293050444805e-07
"388",7.08814434159148e-07
"389",7.13904006033972e-07
"390",6.83160572756741e-07
"391",6.55056314629186e-07
"392",6.89226828397499e-07
"393",6.69846439207807e-07
"394",7.24343604740415e-07
"395",6.98438954014206e-07
"396",6.65208078791804e-07
"397",7.24087221180905e-07
"398",6.76358509255347e-07
"399",7.20435135601577e-07
"400",6.92479910420501e-07
"401",6.9981736912553e-07
"402",6.51871887703881e-07
"403",6.80483097059214e-07
"404",6.67558103232036e-07
"405",6.8361982734793e-07
"406",6.8256068735341e-07
"407",6.66463960186376e-07
"408",6.5336060441085e-07
"409",6.77473545675912e-07
"410",6.65175208756722e-07
"411",6.77091936590689e-07
"412",6.45817444775865e-07
"413",6.57873129227297e-07
"414",6.68117584194699e-07
"415",6.65727972836496e-07
"416",6.46453047595386e-07
"417",6.3095694517987e-07
"418",6.62685000219801e-07
"419",6.17628038117472e-07
"420",6.48134296794039e-07
"421",6.34512842403133e-07
"422",6.55044591722691e-07
"423",6.45184348107311e-07
"424",6.58853497936234e-07
"425",6.52312784206443e-07
"426",6.87259133621785e-07
"427",6.74450732524739e-07
"428",6.60967819801097e-07
"429",6.48828438464532e-07
"430",6.19823826391967e-07
"431",6.14943647544592e-07
"432",6.20181602799634e-07
"433",6.36423864571085e-07
"434",6.50381795765073e-07
"435",6.22544779717956e-07
"436",6.76488890678241e-07
"437",6.27660820152296e-07
"438",6.3733863936222e-07
"439",6.13554553710518e-07
"440",6.22674796911349e-07
"441",6.25264677697263e-07
"442",6.26179872901703e-07
"443",6.33289364025068e-07
"444",6.05004376194871e-07
"445",6.1247118581157e-07
"446",6.30546914842111e-07
"447",6.28321948453216e-07
"448",6.07294669161319e-07
"449",6.13242637275779e-07
"450",5.94128617682423e-07
"451",6.19866742859019e-07
"452",6.43354885509647e-07
"453",6.10418474791889e-07
