"","x"
"1",0.000279281255052106
"2",8.76473675851618e-05
"3",9.78279391313361e-05
"4",9.08941513187479e-05
"5",9.24796708591385e-05
"6",8.80423181855067e-05
"7",8.79669133856663e-05
"8",5.85231494206416e-05
"9",5.06559271562022e-05
"10",4.81115565900807e-05
"11",3.66825418176153e-05
"12",5.45874019599356e-05
"13",2.8479554700229e-05
"14",4.8561660984304e-05
"15",3.66946556611966e-05
"16",3.89570894950786e-05
"17",3.39606073077501e-05
"18",2.89170296893781e-05
"19",2.61778875538173e-05
"20",2.47456693301862e-05
"21",2.17555335301888e-05
"22",2.1206844906361e-05
"23",1.85591224900543e-05
"24",1.63687852636505e-05
"25",1.31374197381702e-05
"26",2.00075737850836e-05
"27",1.97713952374978e-05
"28",1.96323143966378e-05
"29",1.36619922827604e-05
"30",1.37381770390306e-05
"31",1.60716234091398e-05
"32",1.29125789878565e-05
"33",1.33609941581329e-05
"34",1.40535106637745e-05
"35",1.1857838624539e-05
"36",1.31539719825492e-05
"37",1.1301743642568e-05
"38",1.08159404448313e-05
"39",1.04850328992511e-05
"40",9.38081311596519e-06
"41",1.1285234104681e-05
"42",9.81447262489683e-06
"43",8.81752309062317e-06
"44",9.11502526210882e-06
"45",9.00662717421522e-06
"46",1.02639679532222e-05
"47",8.96753057580727e-06
"48",8.55254427195963e-06
"49",9.00315863156026e-06
"50",8.48145861293139e-06
"51",8.18445039071557e-06
"52",7.798192432955e-06
"53",8.78812852824661e-06
"54",8.58397711626282e-06
"55",7.39143404107288e-06
"56",7.76595522889013e-06
"57",6.42193327096452e-06
"58",7.74659105692984e-06
"59",7.22460508529326e-06
"60",6.18467610108063e-06
"61",7.39426882555244e-06
"62",6.90914989318442e-06
"63",6.81473707129467e-06
"64",6.21078375037593e-06
"65",6.17642903402376e-06
"66",5.74474366806308e-06
"67",5.92302803298605e-06
"68",6.30446444376545e-06
"69",5.55139258588135e-06
"70",6.05389035889107e-06
"71",5.01620865460735e-06
"72",5.23349116984344e-06
"73",4.84153133887331e-06
"74",5.23001308029695e-06
"75",4.65463438277369e-06
"76",4.70083511168248e-06
"77",5.21226154786335e-06
"78",4.45880800912297e-06
"79",4.88934467486389e-06
"80",4.22637911801634e-06
"81",4.65851900178868e-06
"82",4.62722238420514e-06
"83",4.25311904176746e-06
"84",4.11323982548828e-06
"85",4.40817997129933e-06
"86",4.00510997986416e-06
"87",3.9913462871103e-06
"88",4.21739986710953e-06
"89",4.03889568084687e-06
"90",4.01883117022685e-06
"91",3.44189382565428e-06
"92",3.7968282455244e-06
"93",3.30295222034552e-06
"94",3.39067689335269e-06
"95",3.46054085459355e-06
"96",3.57354674853825e-06
"97",3.77494056371231e-06
"98",3.58210651711131e-06
"99",3.9586448767501e-06
"100",3.35242437376435e-06
"101",3.11749386330331e-06
"102",3.41139922216011e-06
"103",3.42192225371896e-06
"104",2.93457099549254e-06
"105",3.24955972047339e-06
"106",3.42548873565693e-06
"107",3.09423923725548e-06
"108",2.88010801122364e-06
"109",3.24515154951351e-06
"110",3.24605651150286e-06
"111",3.05335655286926e-06
"112",3.04930573713575e-06
"113",3.01216281323006e-06
"114",2.97370373504997e-06
"115",2.78530913793133e-06
"116",2.97060731674233e-06
"117",2.77791042696046e-06
"118",2.97152313501959e-06
"119",2.66725412369432e-06
"120",2.78496607922844e-06
"121",2.67474518520746e-06
"122",2.86355490042983e-06
"123",2.77773949132707e-06
"124",2.59969978688093e-06
"125",2.69304620436841e-06
"126",2.46328616104792e-06
"127",2.44627957079406e-06
"128",2.43084980915254e-06
"129",2.69467902091906e-06
"130",2.67944157634855e-06
"131",2.59546314249342e-06
"132",2.55484873430209e-06
"133",2.50140868913687e-06
"134",2.37632226283592e-06
"135",2.54998790848419e-06
"136",2.43420416863562e-06
"137",2.36181788249812e-06
"138",2.41336568930935e-06
"139",2.30652113631579e-06
"140",2.28330387178628e-06
"141",2.26888010614451e-06
"142",2.2944101423733e-06
"143",2.18496280234237e-06
"144",2.18950061157908e-06
"145",2.13663717771658e-06
"146",2.3358971706523e-06
"147",2.28909428719545e-06
"148",2.23544935448179e-06
"149",2.09799012274271e-06
"150",1.96827182808047e-06
"151",2.05273278724745e-06
"152",1.96133872007555e-06
"153",2.1768461109079e-06
"154",2.19002291068718e-06
"155",2.00001732087404e-06
"156",2.04317590355239e-06
"157",2.08727224338391e-06
"158",2.04834466816228e-06
"159",1.8343850710223e-06
"160",2.04823760650057e-06
"161",1.97886745915771e-06
"162",1.68825524949017e-06
"163",2.0237440168818e-06
"164",2.00380451431528e-06
"165",1.8734711542212e-06
"166",1.77167730758392e-06
"167",1.68056976930013e-06
"168",1.74258393516215e-06
"169",1.74267332228343e-06
"170",1.94462157011354e-06
"171",1.82740006920161e-06
"172",1.8239808854554e-06
"173",1.70198879812388e-06
"174",1.66217918382061e-06
"175",1.62138715913878e-06
"176",1.62307832496068e-06
"177",1.79076751714127e-06
"178",1.58167370821551e-06
"179",1.62218208923971e-06
"180",1.68454837065303e-06
"181",1.59298185851263e-06
"182",1.64219566390209e-06
"183",1.53426606185083e-06
"184",1.6687732787003e-06
"185",1.47642253144405e-06
"186",1.63738775335191e-06
"187",1.61182981108557e-06
"188",1.51933288432293e-06
"189",1.62403762801348e-06
"190",1.62235258713082e-06
"191",1.52043804112091e-06
"192",1.48316870685757e-06
"193",1.43708828654745e-06
"194",1.59525546369954e-06
"195",1.66634810658223e-06
"196",1.375880167799e-06
"197",1.45176313473825e-06
"198",1.4766512283659e-06
"199",1.44937632397283e-06
"200",1.43207037080675e-06
"201",1.49367821993227e-06
"202",1.3987734740903e-06
"203",1.42232613274174e-06
"204",1.34246221921106e-06
"205",1.34876906103783e-06
"206",1.38338393761572e-06
"207",1.4856062286715e-06
"208",1.30903578847033e-06
"209",1.37451869991795e-06
"210",1.35431275702339e-06
"211",1.30865837574026e-06
"212",1.3143136849722e-06
"213",1.23763070917239e-06
"214",1.32798229352472e-06
"215",1.37702361927558e-06
"216",1.41367528183025e-06
"217",1.33253715622181e-06
"218",1.21376463782567e-06
"219",1.29066448445624e-06
"220",1.26646610826854e-06
"221",1.27186129923525e-06
"222",1.36696020831184e-06
"223",1.32743516086138e-06
"224",1.22348251453869e-06
"225",1.31229352006115e-06
"226",1.20537953382674e-06
"227",1.22548060900049e-06
"228",1.26533540649596e-06
"229",1.28406894997416e-06
"230",1.31491762858978e-06
"231",1.13654157635655e-06
"232",1.14811967082957e-06
"233",1.21734223950281e-06
"234",1.24473769434154e-06
"235",1.17560776467828e-06
"236",1.19461783711771e-06
"237",1.19774555215518e-06
"238",1.1493921616584e-06
"239",1.13314591164052e-06
"240",1.14586463181746e-06
"241",1.18447624220863e-06
"242",1.24162033509858e-06
"243",1.18150950958879e-06
"244",1.15530471863471e-06
"245",1.13172727852289e-06
"246",1.14067146971619e-06
"247",1.07236619204714e-06
"248",1.12016772352351e-06
"249",1.11763517989815e-06
"250",1.06652164601828e-06
"251",1.15345673065938e-06
"252",1.11512403666676e-06
"253",1.06508140781057e-06
"254",1.08807177499752e-06
"255",1.03221697394446e-06
"256",1.06947542822385e-06
"257",1.07441132362989e-06
"258",1.02414591265918e-06
"259",1.08193245693291e-06
"260",1.1190907987713e-06
"261",1.03284311485284e-06
"262",1.00788989202949e-06
"263",1.06974771607804e-06
"264",1.0724977992491e-06
"265",1.01251214961354e-06
"266",1.10005847838744e-06
"267",1.05262420555784e-06
"268",1.01476829775728e-06
"269",9.57091775450987e-07
"270",1.06515837204474e-06
"271",1.03412280506189e-06
"272",1.04761549454273e-06
"273",1.00892410177119e-06
"274",1.0301419019592e-06
"275",1.03612294420134e-06
"276",1.01631112423206e-06
"277",9.71523770811809e-07
"278",9.98757356231449e-07
"279",9.76391999840965e-07
"280",9.5725899894679e-07
"281",9.3981692356468e-07
"282",1.00917174406095e-06
"283",1.02550201209802e-06
"284",9.44823107063291e-07
"285",9.54687850146554e-07
"286",9.42768276257044e-07
"287",9.02801098466929e-07
"288",9.116680827198e-07
"289",8.90731787934529e-07
"290",9.08567197174821e-07
"291",9.18831496241417e-07
"292",9.00446847543799e-07
"293",1.00062231636868e-06
"294",9.21035138667582e-07
"295",8.78066766636811e-07
"296",9.03759720415022e-07
"297",8.92580647786637e-07
"298",8.62680405683423e-07
"299",9.65340247301004e-07
"300",8.99869523615361e-07
"301",8.40523376209245e-07
"302",9.40294498064288e-07
"303",8.86736600181585e-07
"304",9.10603908818321e-07
"305",8.69024543745638e-07
"306",8.69570789747439e-07
"307",8.71862681447766e-07
"308",8.34474060294124e-07
"309",8.46208544619244e-07
"310",8.9933768951323e-07
"311",8.1672676779976e-07
"312",8.03125745833045e-07
"313",8.56071325984427e-07
"314",8.72340595615477e-07
"315",8.32135046122022e-07
"316",7.86322856312481e-07
"317",7.9066566782455e-07
"318",8.29855230696527e-07
"319",8.48464906401022e-07
"320",8.06204569659852e-07
"321",8.21066491657842e-07
"322",8.39106540281534e-07
"323",8.52699353864847e-07
"324",8.34218003159012e-07
"325",8.28570523303021e-07
"326",8.30815112854517e-07
"327",7.85605876416687e-07
"328",8.3714018193869e-07
"329",8.04122262942742e-07
"330",8.26597234160122e-07
"331",7.69794514704396e-07
"332",8.33812092392413e-07
"333",7.9969208274054e-07
"334",7.88114999919412e-07
"335",8.12110017123996e-07
"336",7.68140770236977e-07
"337",8.46485202254672e-07
"338",7.82491099273087e-07
"339",7.41273767475434e-07
"340",7.94444741789926e-07
"341",8.09541377703613e-07
"342",7.73932623742966e-07
"343",7.88431302727114e-07
"344",7.72505572662867e-07
"345",7.69655480080599e-07
"346",8.13653028253587e-07
"347",8.18536062298289e-07
"348",7.6172302120597e-07
"349",7.27020312467042e-07
"350",7.76336289271315e-07
"351",7.6860475439687e-07
"352",7.72172763986889e-07
"353",7.40893156726204e-07
"354",7.81199830631639e-07
"355",8.16488889748173e-07
"356",7.81875276900561e-07
"357",7.33364180622526e-07
"358",7.57093237942732e-07
"359",7.57372427760346e-07
"360",7.60693092490825e-07
"361",7.28235115314384e-07
"362",7.34507396923448e-07
"363",7.56263956191168e-07
"364",7.61582194695146e-07
"365",7.5474578977692e-07
"366",7.26493804347159e-07
"367",7.10091258420419e-07
"368",7.41355574789517e-07
"369",7.21441125195211e-07
"370",6.93250230174426e-07
"371",7.49129793083371e-07
"372",6.89736738419321e-07
"373",7.29216298846917e-07
"374",6.80787508136933e-07
"375",7.27573108779268e-07
"376",7.24609213769457e-07
"377",6.84109014163342e-07
"378",7.02933591880665e-07
"379",6.73117545653773e-07
"380",7.07220773482848e-07
"381",6.89199497528476e-07
"382",6.99851847380634e-07
"383",7.16181770498646e-07
"384",7.02694798649965e-07
"385",7.11172754144493e-07
"386",6.88842809777535e-07
"387",6.72808433708104e-07
"388",7.06777603264181e-07
"389",7.18391889253882e-07
"390",6.77584557485017e-07
"391",6.66814668008187e-07
"392",6.88873349838529e-07
"393",7.03066073989026e-07
"394",6.95965804161466e-07
"395",6.58896398495732e-07
"396",6.60000877299817e-07
"397",6.67619905976988e-07
"398",6.82643742222827e-07
"399",6.67662255767803e-07
"400",6.61483641015194e-07
"401",6.50875138611969e-07
"402",6.57254155349672e-07
"403",6.66484493233609e-07
"404",6.71911143205223e-07
"405",6.46587615810593e-07
"406",6.60473145234001e-07
"407",6.73069811343414e-07
"408",6.02445558534241e-07
"409",6.60208634643888e-07
"410",6.20318530116917e-07
"411",6.40641322586158e-07
"412",6.26249114491655e-07
"413",6.60913911132948e-07
"414",6.40391931888938e-07
"415",6.27958431595708e-07
"416",6.25948625155646e-07
"417",6.19333994228948e-07
"418",6.55008125766298e-07
"419",6.45803191215096e-07
"420",6.69861966307937e-07
"421",6.19278351364835e-07
"422",6.28637561613024e-07
"423",6.60523961648149e-07
"424",6.52617325734011e-07
"425",6.62549418707363e-07
"426",6.65882171109597e-07
"427",6.5558831425561e-07
"428",6.47947460736579e-07
"429",6.31676805674556e-07
"430",6.37846198009458e-07
"431",6.26528480387933e-07
"432",6.16964151763835e-07
"433",6.36249952614466e-07
"434",6.33390270834151e-07
"435",6.12032739480997e-07
"436",6.32171687811375e-07
"437",6.20494206884167e-07
"438",6.14100052103452e-07
"439",6.0199151980633e-07
"440",6.24071589893964e-07
"441",6.10712738919391e-07
"442",6.07519779804299e-07
"443",6.27827340404476e-07
"444",6.19085230998219e-07
"445",6.15347153849947e-07
"446",6.08849536232319e-07
"447",6.1385403340069e-07
"448",6.25630936011792e-07
"449",6.29972023272374e-07
"450",6.42299808016823e-07
"451",6.26132706566048e-07
"452",5.95836074797942e-07
"453",6.26996433414831e-07
"454",6.38966506793732e-07
"455",6.2264496578744e-07
"456",6.33273970285664e-07
"457",6.25952201911954e-07
"458",5.88140871483923e-07
"459",5.95938560422481e-07
"460",6.11703640217685e-07
"461",6.27728454753355e-07
"462",6.23941617059672e-07
"463",5.60583430421035e-07
"464",6.15121037578476e-07
"465",6.27857509375671e-07
"466",6.10443764538803e-07
"467",5.85975161683422e-07
"468",6.04006024798898e-07
"469",5.94521347588983e-07
"470",5.73145248886275e-07
"471",6.0911000022707e-07
"472",5.93760972814828e-07
"473",6.1423458502598e-07
"474",6.10459586129456e-07
"475",5.85639665819354e-07
"476",6.04190757916763e-07
"477",5.89017229143097e-07
"478",5.98119903081573e-07
"479",5.91309311250636e-07
"480",5.85821897314876e-07
"481",5.99103824813615e-07
"482",5.80517466563063e-07
"483",5.70433200648385e-07
