"","x"
"1",0.00013918405968635
"2",0.000205450934230779
"3",0.000353679809000171
"4",0.000105307901378758
"5",0.000113344910281296
"6",0.000113930060168045
"7",9.48492813031417e-05
"8",7.30050555343822e-05
"9",6.02198556181231e-05
"10",6.76109799020959e-05
"11",4.67295483427586e-05
"12",3.7896380932308e-05
"13",4.15369641394583e-05
"14",3.00914625176731e-05
"15",3.92911457752889e-05
"16",3.39870080553259e-05
"17",2.93049828439323e-05
"18",2.27466486961927e-05
"19",3.06436772747693e-05
"20",2.32275579887063e-05
"21",2.36521071114769e-05
"22",1.92088320108114e-05
"23",2.27657180749002e-05
"24",1.93388349326289e-05
"25",2.19401138781962e-05
"26",1.85554542720484e-05
"27",1.65246973192298e-05
"28",1.85898265801646e-05
"29",1.57014480673023e-05
"30",1.32386059616067e-05
"31",1.37005595063095e-05
"32",1.24684510370977e-05
"33",1.45004613136215e-05
"34",1.47149570116835e-05
"35",1.34999859087349e-05
"36",1.19957467641089e-05
"37",1.18797325909825e-05
"38",1.10008725241986e-05
"39",1.14980646449994e-05
"40",1.00824087638784e-05
"41",9.54382665753995e-06
"42",1.03269782171747e-05
"43",1.0335936104389e-05
"44",1.05515048554953e-05
"45",8.83412646678937e-06
"46",1.01678343615822e-05
"47",8.48254120831425e-06
"48",8.99457718904373e-06
"49",6.98431199338673e-06
"50",7.51555008435729e-06
"51",7.43503094523776e-06
"52",7.26355464792551e-06
"53",7.99479707137641e-06
"54",7.93392335651164e-06
"55",6.51460074821492e-06
"56",6.72640661417895e-06
"57",7.00149857065572e-06
"58",6.73661539086993e-06
"59",6.2320558541576e-06
"60",6.32898777593752e-06
"61",6.24469206668959e-06
"62",5.40738208726988e-06
"63",5.88110455840343e-06
"64",5.80028987777548e-06
"65",4.61799772093053e-06
"66",5.30936176804798e-06
"67",5.90262317195446e-06
"68",4.95865814313551e-06
"69",5.18203161304011e-06
"70",5.17904672041472e-06
"71",4.95859504029006e-06
"72",5.01049036718401e-06
"73",5.1690760842938e-06
"74",4.97931984100208e-06
"75",4.56623289602955e-06
"76",4.16398953364987e-06
"77",4.90364956870279e-06
"78",4.52374919252971e-06
"79",4.5301445759411e-06
"80",4.00648506719885e-06
"81",4.65457497830061e-06
"82",4.4168047778028e-06
"83",4.16760866003971e-06
"84",3.66385048515638e-06
"85",3.69413472580682e-06
"86",3.82882609681995e-06
"87",3.79012849193326e-06
"88",3.92493983854916e-06
"89",4.29396481215163e-06
"90",3.71736241376734e-06
"91",4.15558335329075e-06
"92",3.8007962929358e-06
"93",3.51934289803701e-06
"94",3.5892596815479e-06
"95",3.43799262646742e-06
"96",3.47411457404914e-06
"97",3.53731133027668e-06
"98",3.56064851089653e-06
"99",3.61038807822018e-06
"100",3.45013519801786e-06
"101",3.28208747436042e-06
"102",3.13654935035578e-06
"103",3.00783485452466e-06
"104",3.32947064527242e-06
"105",3.15682619192349e-06
"106",3.07739286162585e-06
"107",2.80328102450007e-06
"108",2.88396193918063e-06
"109",2.51396419001187e-06
"110",2.83132415896988e-06
"111",3.02953193916659e-06
"112",2.87863266837884e-06
"113",2.56173516272182e-06
"114",2.94105002977534e-06
"115",2.76348814230166e-06
"116",2.95680939056641e-06
"117",2.75263771418188e-06
"118",2.79645941957712e-06
"119",2.54617407327173e-06
"120",2.57470823549421e-06
"121",2.88990113615744e-06
"122",2.74595592932858e-06
"123",2.61209721374124e-06
"124",2.52786422138091e-06
"125",2.57194329678338e-06
"126",2.93539231194147e-06
"127",2.56710011508253e-06
"128",2.41683363943463e-06
"129",2.50388486573596e-06
"130",2.34237843363534e-06
"131",2.57736042945373e-06
"132",2.64824289520032e-06
"133",2.43730221984307e-06
"134",2.29438967503943e-06
"135",2.42556174621535e-06
"136",2.14695536729562e-06
"137",2.12318763067398e-06
"138",2.26796906483807e-06
"139",2.51086494986046e-06
"140",2.34353692178687e-06
"141",2.32237953183713e-06
"142",2.17512900200212e-06
"143",2.16116995621821e-06
"144",2.21144977645716e-06
"145",2.14745069184899e-06
"146",2.09999935474076e-06
"147",2.10860412739449e-06
"148",2.03147752097142e-06
"149",2.26653910422789e-06
"150",1.97590223793621e-06
"151",1.9624887183598e-06
"152",1.90499730397199e-06
"153",1.99222428580139e-06
"154",1.81873032940536e-06
"155",2.07131909989136e-06
"156",1.88242829055123e-06
"157",1.84237068201484e-06
"158",1.86732637765617e-06
"159",1.77889667647365e-06
"160",1.74926484721702e-06
"161",1.70209468168722e-06
"162",1.83127923173871e-06
"163",1.84342912437534e-06
"164",1.80336840435322e-06
"165",1.86754284111666e-06
"166",1.80391729517871e-06
"167",1.76590136278764e-06
"168",1.67466275203652e-06
"169",1.69316603346095e-06
"170",1.81257880697248e-06
"171",1.75431472473891e-06
"172",1.72411203694543e-06
"173",1.74909855728808e-06
"174",1.75699522146089e-06
"175",1.70475044350889e-06
"176",1.64616405449754e-06
"177",1.69613747829097e-06
"178",1.61831739550452e-06
"179",1.64917712835246e-06
"180",1.6439566935932e-06
"181",1.52911898643682e-06
"182",1.58347396793253e-06
"183",1.62691056956672e-06
"184",1.66491556330613e-06
"185",1.5393240954698e-06
"186",1.50065032023689e-06
"187",1.59576704607977e-06
"188",1.51751771998674e-06
"189",1.49681448646021e-06
"190",1.59188112473162e-06
"191",1.56490996430087e-06
"192",1.55465083036281e-06
"193",1.55882164561254e-06
"194",1.43675714942182e-06
"195",1.46637316028445e-06
"196",1.43352786611868e-06
"197",1.44373420003035e-06
"198",1.50854928940681e-06
"199",1.41603552346086e-06
"200",1.51079625313965e-06
"201",1.45523908992283e-06
"202",1.41270020761316e-06
"203",1.40491006830106e-06
"204",1.34814206047728e-06
"205",1.4820885438656e-06
"206",1.41111391550825e-06
"207",1.41998486837676e-06
"208",1.3272462643484e-06
"209",1.40783045031657e-06
"210",1.49072885970472e-06
"211",1.47156249481777e-06
"212",1.40562383786746e-06
"213",1.40922042524569e-06
"214",1.33643156821078e-06
"215",1.40461541840615e-06
"216",1.37996688631129e-06
"217",1.35275646562012e-06
"218",1.38844310394524e-06
"219",1.25076925435031e-06
"220",1.37670762490203e-06
"221",1.31923714145274e-06
"222",1.33187336125434e-06
"223",1.26130776651124e-06
"224",1.32506327933165e-06
"225",1.30548242325341e-06
"226",1.25938638141327e-06
"227",1.20229675603682e-06
"228",1.21790789239727e-06
"229",1.26270152736628e-06
"230",1.30934779626728e-06
"231",1.22597217502127e-06
"232",1.31178851472342e-06
"233",1.28628278769486e-06
"234",1.1661210851676e-06
"235",1.2191213971483e-06
"236",1.23290396933603e-06
"237",1.21868761519855e-06
"238",1.19400175512917e-06
"239",1.23267740725384e-06
"240",1.14152400566616e-06
"241",1.18388429097509e-06
"242",1.12205499827435e-06
"243",1.11284944654298e-06
"244",1.20306533048345e-06
"245",1.10835287260671e-06
"246",1.11743495107793e-06
"247",1.09700186219937e-06
"248",1.1280062238161e-06
"249",1.06783234323546e-06
"250",1.1235436723894e-06
"251",1.0711545630888e-06
"252",1.03236543006659e-06
"253",1.05738993725769e-06
"254",1.10373411080516e-06
"255",1.08150468940029e-06
"256",1.08862641188742e-06
"257",1.05120826637399e-06
"258",1.10092288209543e-06
"259",1.03169541869039e-06
"260",9.75953628606881e-07
"261",1.00575374410972e-06
"262",9.8160703912853e-07
"263",9.87579497291958e-07
"264",1.01659337888685e-06
"265",9.91661880254533e-07
"266",1.0631811338502e-06
"267",1.01317450677424e-06
"268",9.76970301368369e-07
"269",1.02917332606274e-06
"270",1.02378391266612e-06
"271",1.02575616769028e-06
"272",1.05493089101789e-06
"273",9.8984277957373e-07
"274",1.0105300273789e-06
"275",1.01948272300364e-06
"276",9.99449112206412e-07
"277",9.78742801659929e-07
"278",1.04781797113845e-06
"279",1.00645094777601e-06
"280",9.91169540022427e-07
"281",9.27415721075405e-07
"282",9.58956093996497e-07
"283",9.32230578501284e-07
"284",8.7455537227928e-07
"285",9.63307681030551e-07
"286",9.36905740029867e-07
